ds,yhat1,trend,season_yearly,season_daily,datestamp,date,time,hour
2021-06-01 1:00:00,3.883008242,3.745617151,-0.1950784177,0.3324694037,2021-06-01 01:00:00,2021-06-01,1:00:00,1
2021-06-01 2:00:00,4.032847881,3.745607853,-0.1960008293,0.4832406938,2021-06-01 02:00:00,2021-06-01,2:00:00,2
2021-06-01 3:00:00,4.099380016,3.745598555,-0.1969210804,0.5507024527,2021-06-01 03:00:00,2021-06-01,3:00:00,3
2021-06-01 4:00:00,4.09445858,3.745589018,-0.1978391856,0.5467085242,2021-06-01 04:00:00,2021-06-01,4:00:00,4
2021-06-01 5:00:00,4.095048428,3.745579481,-0.1987551302,0.5482234955,2021-06-01 05:00:00,2021-06-01,5:00:00,5
2021-06-01 6:00:00,4.06106472,3.745569944,-0.1996688545,0.5151632428,2021-06-01 06:00:00,2021-06-01,6:00:00,6
2021-06-01 7:00:00,3.902356625,3.745560646,-0.2005803734,0.3573762178,2021-06-01 07:00:00,2021-06-01,7:00:00,7
2021-06-01 8:00:00,3.80989027,3.745551348,-0.2014896572,0.2658287585,2021-06-01 08:00:00,2021-06-01,8:00:00,8
2021-06-01 9:00:00,3.714558601,3.745541811,-0.2023967355,0.1714134067,2021-06-01 09:00:00,2021-06-01,9:00:00,9
2021-06-01 10:00:00,3.525760651,3.745532274,-0.2033014894,-0.01647011936,2021-06-01 10:00:00,2021-06-01,10:00:00,10
2021-06-01 11:00:00,3.401896238,3.745522738,-0.2042039931,-0.1394225955,2021-06-01 11:00:00,2021-06-01,11:00:00,11
2021-06-01 12:00:00,3.266794443,3.745513439,-0.2051041871,-0.2736148238,2021-06-01 12:00:00,2021-06-01,12:00:00,12
2021-06-01 13:00:00,3.164706469,3.745504141,-0.2060020715,-0.3747955263,2021-06-01 13:00:00,2021-06-01,13:00:00,13
2021-06-01 14:00:00,3.119479656,3.745494604,-0.2068976462,-0.4191174209,2021-06-01 14:00:00,2021-06-01,14:00:00,14
2021-06-01 15:00:00,3.102224588,3.745485067,-0.2077908665,-0.4354697466,2021-06-01 15:00:00,2021-06-01,15:00:00,15
2021-06-01 16:00:00,3.088474512,3.745475769,-0.2086816728,-0.4483196139,2021-06-01 16:00:00,2021-06-01,16:00:00,16
2021-06-01 17:00:00,3.083028316,3.745466471,-0.2095701247,-0.4528680444,2021-06-01 17:00:00,2021-06-01,17:00:00,17
2021-06-01 18:00:00,3.154475451,3.745456934,-0.2104561776,-0.3805253804,2021-06-01 18:00:00,2021-06-01,18:00:00,18
2021-06-01 19:00:00,3.164653778,3.745447397,-0.2113398165,-0.3694540262,2021-06-01 19:00:00,2021-06-01,19:00:00,19
2021-06-01 20:00:00,3.220667362,3.74543786,-0.2122209817,-0.3125494719,2021-06-01 20:00:00,2021-06-01,20:00:00,20
2021-06-01 21:00:00,3.320912361,3.745428562,-0.2130997032,-0.2114166766,2021-06-01 21:00:00,2021-06-01,21:00:00,21
2021-06-01 22:00:00,3.377872467,3.745419264,-0.213975966,-0.1535710394,2021-06-01 22:00:00,2021-06-01,22:00:00,22
2021-06-01 23:00:00,3.553802013,3.745409966,-0.2148496956,0.02324186638,2021-06-01 23:00:00,2021-06-01,23:00:00,23
2021-06-02 0:00:00,3.722906113,3.745400429,-0.2157209963,0.1932267398,2021-06-02 00:00:00,2021-06-02,0:00:00,0
2021-06-02 1:00:00,3.861270666,3.745390892,-0.2165897191,0.3324694037,2021-06-02 01:00:00,2021-06-02,1:00:00,1
2021-06-02 2:00:00,4.011166573,3.745381594,-0.2174558938,0.4832406938,2021-06-02 02:00:00,2021-06-02,2:00:00,2
2021-06-02 3:00:00,4.077754974,3.745372295,-0.2183195204,0.5507024527,2021-06-02 03:00:00,2021-06-02,3:00:00,3
2021-06-02 4:00:00,4.072890759,3.745362759,-0.2191805542,0.5467085242,2021-06-02 04:00:00,2021-06-02,4:00:00,4
2021-06-02 5:00:00,4.073537827,3.745353222,-0.2200390399,0.5482234955,2021-06-02 05:00:00,2021-06-02,5:00:00,5
2021-06-02 6:00:00,4.039612293,3.745343685,-0.2208948582,0.5151632428,2021-06-02 06:00:00,2021-06-02,6:00:00,6
2021-06-02 7:00:00,3.880962372,3.745334387,-0.2217480987,0.3573762178,2021-06-02 07:00:00,2021-06-02,7:00:00,7
2021-06-02 8:00:00,3.788554907,3.745325089,-0.2225986868,0.2658287585,2021-06-02 08:00:00,2021-06-02,8:00:00,8
2021-06-02 9:00:00,3.693282127,3.745315552,-0.2234466076,0.1714134067,2021-06-02 09:00:00,2021-06-02,9:00:00,9
2021-06-02 10:00:00,3.50454402,3.745306015,-0.2242918313,-0.01647011936,2021-06-02 10:00:00,2021-06-02,10:00:00,10
2021-06-02 11:00:00,3.380739689,3.745296717,-0.2251343727,-0.1394225955,2021-06-02 11:00:00,2021-06-02,11:00:00,11
2021-06-02 12:00:00,3.245697975,3.74528718,-0.225974232,-0.2736148238,2021-06-02 12:00:00,2021-06-02,12:00:00,12
2021-06-02 13:00:00,3.143671036,3.745277882,-0.2268113345,-0.3747955263,2021-06-02 13:00:00,2021-06-02,13:00:00,13
2021-06-02 14:00:00,3.09850502,3.745268345,-0.2276456803,-0.4191174209,2021-06-02 14:00:00,2021-06-02,14:00:00,14
2021-06-02 15:00:00,3.081311703,3.745258808,-0.2284772843,-0.4354697466,2021-06-02 15:00:00,2021-06-02,15:00:00,15
2021-06-02 16:00:00,3.067623615,3.74524951,-0.2293061018,-0.4483196139,2021-06-02 16:00:00,2021-06-02,16:00:00,16
2021-06-02 17:00:00,3.062239885,3.745239973,-0.2301321179,-0.4528680444,2021-06-02 17:00:00,2021-06-02,17:00:00,17
2021-06-02 18:00:00,3.133749962,3.745230675,-0.2309553325,-0.3805253804,2021-06-02 18:00:00,2021-06-02,18:00:00,18
2021-06-02 19:00:00,3.14399147,3.745221138,-0.2317757159,-0.3694540262,2021-06-02 19:00:00,2021-06-02,19:00:00,19
2021-06-02 20:00:00,3.200068951,3.745211601,-0.2325932384,-0.3125494719,2021-06-02 20:00:00,2021-06-02,20:00:00,20
2021-06-02 21:00:00,3.300377846,3.745202303,-0.2334079295,-0.2114166766,2021-06-02 21:00:00,2021-06-02,21:00:00,21
2021-06-02 22:00:00,3.357402086,3.745192766,-0.2342196852,-0.1535710394,2021-06-02 22:00:00,2021-06-02,22:00:00,22
2021-06-02 23:00:00,3.533396721,3.745183468,-0.2350286245,0.02324186638,2021-06-02 23:00:00,2021-06-02,23:00:00,23
2021-06-03 0:00:00,3.702566147,3.745173931,-0.2358345985,0.1932267398,2021-06-03 00:00:00,2021-06-03,0:00:00,0
2021-06-03 1:00:00,3.840996027,3.745164394,-0.2366376668,0.3324694037,2021-06-03 01:00:00,2021-06-03,1:00:00,1
2021-06-03 2:00:00,3.990957975,3.745155096,-0.2374377996,0.4832406938,2021-06-03 02:00:00,2021-06-03,2:00:00,2
2021-06-03 3:00:00,4.057613373,3.745145559,-0.238234967,0.5507024527,2021-06-03 03:00:00,2021-06-03,3:00:00,3
2021-06-03 4:00:00,4.052815914,3.745136261,-0.2390291244,0.5467085242,2021-06-03 04:00:00,2021-06-03,4:00:00,4
2021-06-03 5:00:00,4.053530216,3.745126724,-0.2398203313,0.5482234955,2021-06-03 05:00:00,2021-06-03,5:00:00,5
2021-06-03 6:00:00,4.019672394,3.745117426,-0.2406084985,0.5151632428,2021-06-03 06:00:00,2021-06-03,6:00:00,6
2021-06-03 7:00:00,3.86109066,3.745107889,-0.2413936108,0.3573762178,2021-06-03 07:00:00,2021-06-03,7:00:00,7
2021-06-03 8:00:00,3.768751383,3.745098352,-0.242175743,0.2658287585,2021-06-03 08:00:00,2021-06-03,8:00:00,8
2021-06-03 9:00:00,3.673547745,3.745089054,-0.2429547906,0.1714134067,2021-06-03 09:00:00,2021-06-03,9:00:00,9
2021-06-03 10:00:00,3.484878778,3.745079517,-0.2437307984,-0.01647011936,2021-06-03 10:00:00,2021-06-03,10:00:00,10
2021-06-03 11:00:00,3.361144066,3.745070219,-0.244503662,-0.1394225955,2021-06-03 11:00:00,2021-06-03,11:00:00,11
2021-06-03 12:00:00,3.226172447,3.745060921,-0.2452734262,-0.2736148238,2021-06-03 12:00:00,2021-06-03,12:00:00,12
2021-06-03 13:00:00,3.12421608,3.745051622,-0.2460400611,-0.3747955263,2021-06-03 13:00:00,2021-06-03,13:00:00,13
2021-06-03 14:00:00,3.079120874,3.745042086,-0.2468036264,-0.4191174209,2021-06-03 14:00:00,2021-06-03,14:00:00,14
2021-06-03 15:00:00,3.061998606,3.745032549,-0.247563988,-0.4354697466,2021-06-03 15:00:00,2021-06-03,15:00:00,15
2021-06-03 16:00:00,3.048382282,3.745023251,-0.2483211607,-0.4483196139,2021-06-03 16:00:00,2021-06-03,16:00:00,16
2021-06-03 17:00:00,3.043070316,3.745013714,-0.2490751743,-0.4528680444,2021-06-03 17:00:00,2021-06-03,17:00:00,17
2021-06-03 18:00:00,3.114652872,3.745004416,-0.2498259544,-0.3805253804,2021-06-03 18:00:00,2021-06-03,18:00:00,18
2021-06-03 19:00:00,3.124967098,3.744994879,-0.2505735457,-0.3694540262,2021-06-03 19:00:00,2021-06-03,19:00:00,19
2021-06-03 20:00:00,3.181118011,3.744985342,-0.2513179183,-0.3125494719,2021-06-03 20:00:00,2021-06-03,20:00:00,20
2021-06-03 21:00:00,3.281500101,3.744976044,-0.2520590127,-0.2114166766,2021-06-03 21:00:00,2021-06-03,21:00:00,21
2021-06-03 22:00:00,3.33859849,3.744966507,-0.2527968287,-0.1535710394,2021-06-03 22:00:00,2021-06-03,22:00:00,22
2021-06-03 23:00:00,3.514667749,3.744957209,-0.2535313964,0.02324186638,2021-06-03 23:00:00,2021-06-03,23:00:00,23
2021-06-04 0:00:00,3.6839118,3.744947672,-0.254262656,0.1932267398,2021-06-04 00:00:00,2021-06-04,0:00:00,0
2021-06-04 1:00:00,3.822417021,3.744938135,-0.2549906373,0.3324694037,2021-06-04 01:00:00,2021-06-04,1:00:00,1
2021-06-04 2:00:00,3.972454071,3.744928837,-0.255715251,0.4832406938,2021-06-04 02:00:00,2021-06-04,2:00:00,2
2021-06-04 3:00:00,4.039185524,3.7449193,-0.256436497,0.5507024527,2021-06-04 03:00:00,2021-06-04,3:00:00,3
2021-06-04 4:00:00,4.034464359,3.744910002,-0.2571544349,0.5467085242,2021-06-04 04:00:00,2021-06-04,4:00:00,4
2021-06-04 5:00:00,4.035255432,3.744900465,-0.2578689754,0.5482234955,2021-06-04 05:00:00,2021-06-04,5:00:00,5
2021-06-04 6:00:00,4.00147438,3.744891167,-0.2585801184,0.5151632428,2021-06-04 06:00:00,2021-06-04,6:00:00,6
2021-06-04 7:00:00,3.842970133,3.74488163,-0.2592879534,0.3573762178,2021-06-04 07:00:00,2021-06-04,7:00:00,7
2021-06-04 8:00:00,3.750708818,3.744872093,-0.2599922419,0.2658287585,2021-06-04 08:00:00,2021-06-04,8:00:00,8
2021-06-04 9:00:00,3.655583143,3.744862795,-0.2606931627,0.1714134067,2021-06-04 09:00:00,2021-06-04,9:00:00,9
2021-06-04 10:00:00,3.466992617,3.744853258,-0.2613905966,-0.01647011936,2021-06-04 10:00:00,2021-06-04,10:00:00,10
2021-06-04 11:00:00,3.343336821,3.74484396,-0.2620846331,-0.1394225955,2021-06-04 11:00:00,2021-06-04,11:00:00,11
2021-06-04 12:00:00,3.208444595,3.744834423,-0.2627751529,-0.2736148238,2021-06-04 12:00:00,2021-06-04,12:00:00,12
2021-06-04 13:00:00,3.106567383,3.744825125,-0.2634621263,-0.3747955263,2021-06-04 13:00:00,2021-06-04,13:00:00,13
2021-06-04 14:00:00,3.061552525,3.744815588,-0.2641456127,-0.4191174209,2021-06-04 14:00:00,2021-06-04,14:00:00,14
2021-06-04 15:00:00,3.044510841,3.744806051,-0.2648256123,-0.4354697466,2021-06-04 15:00:00,2021-06-04,15:00:00,15
2021-06-04 16:00:00,3.030975103,3.744796753,-0.2655020356,-0.4483196139,2021-06-04 16:00:00,2021-06-04,16:00:00,16
2021-06-04 17:00:00,3.0257442,3.744787216,-0.2661748827,-0.4528680444,2021-06-04 17:00:00,2021-06-04,17:00:00,17
2021-06-04 18:00:00,3.097408295,3.744777918,-0.2668442428,-0.3805253804,2021-06-04 18:00:00,2021-06-04,18:00:00,18
2021-06-04 19:00:00,3.107804537,3.744768381,-0.2675099373,-0.3694540262,2021-06-04 19:00:00,2021-06-04,19:00:00,19
2021-06-04 20:00:00,3.164037228,3.744758844,-0.2681720853,-0.3125494719,2021-06-04 20:00:00,2021-06-04,20:00:00,20
2021-06-04 21:00:00,3.264502287,3.744749546,-0.2688305974,-0.2114166766,2021-06-04 21:00:00,2021-06-04,21:00:00,21
2021-06-04 22:00:00,3.321683645,3.744740009,-0.2694854736,-0.1535710394,2021-06-04 22:00:00,2021-06-04,22:00:00,22
2021-06-04 23:00:00,3.497836113,3.744730711,-0.270136714,0.02324186638,2021-06-04 23:00:00,2021-06-04,23:00:00,23
2021-06-05 0:00:00,3.667163849,3.744721413,-0.2707843184,0.1932267398,2021-06-05 00:00:00,2021-06-05,0:00:00,0
2021-06-05 1:00:00,3.805753231,3.744712114,-0.2714282274,0.3324694037,2021-06-05 01:00:00,2021-06-05,1:00:00,1
2021-06-05 2:00:00,3.95587492,3.744702578,-0.2720684707,0.4832406938,2021-06-05 02:00:00,2021-06-05,2:00:00,2
2021-06-05 3:00:00,4.022690296,3.744693041,-0.2727049589,0.5507024527,2021-06-05 03:00:00,2021-06-05,3:00:00,3
2021-06-05 4:00:00,4.018054485,3.744683743,-0.2733377814,0.5467085242,2021-06-05 04:00:00,2021-06-05,4:00:00,4
2021-06-05 5:00:00,4.018930912,3.744674206,-0.273966819,0.5482234955,2021-06-05 05:00:00,2021-06-05,5:00:00,5
2021-06-05 6:00:00,3.985235929,3.744664907,-0.274592191,0.5151632428,2021-06-05 06:00:00,2021-06-05,6:00:00,6
2021-06-05 7:00:00,3.826817751,3.744655371,-0.275213778,0.3573762178,2021-06-05 07:00:00,2021-06-05,7:00:00,7
2021-06-05 8:00:00,3.734643221,3.744646072,-0.2758315802,0.2658287585,2021-06-05 08:00:00,2021-06-05,8:00:00,8
2021-06-05 9:00:00,3.63960433,3.744636536,-0.2764455974,0.1714134067,2021-06-05 09:00:00,2021-06-05,9:00:00,9
2021-06-05 10:00:00,3.451101065,3.744626999,-0.2770557702,-0.01647011936,2021-06-05 10:00:00,2021-06-05,10:00:00,10
2021-06-05 11:00:00,3.327533007,3.744617701,-0.2776622176,-0.1394225955,2021-06-05 11:00:00,2021-06-05,11:00:00,11
2021-06-05 12:00:00,3.192728519,3.744608164,-0.278264761,-0.2736148238,2021-06-05 12:00:00,2021-06-05,12:00:00,12
2021-06-05 13:00:00,3.09093976,3.744598866,-0.2788634896,-0.3747955263,2021-06-05 13:00:00,2021-06-05,13:00:00,13
2021-06-05 14:00:00,3.046013594,3.744589329,-0.2794583738,-0.4191174209,2021-06-05 14:00:00,2021-06-05,14:00:00,14
2021-06-05 15:00:00,3.029060841,3.744579792,-0.2800493538,-0.4354697466,2021-06-05 15:00:00,2021-06-05,15:00:00,15
2021-06-05 16:00:00,3.01561451,3.744570494,-0.2806364596,-0.4483196139,2021-06-05 16:00:00,2021-06-05,16:00:00,16
2021-06-05 17:00:00,3.010473251,3.744560957,-0.2812196314,-0.4528680444,2021-06-05 17:00:00,2021-06-05,17:00:00,17
2021-06-05 18:00:00,3.08222723,3.744551659,-0.2817989886,-0.3805253804,2021-06-05 18:00:00,2021-06-05,18:00:00,18
2021-06-05 19:00:00,3.092713594,3.744542122,-0.282374382,-0.3694540262,2021-06-05 19:00:00,2021-06-05,19:00:00,19
2021-06-05 20:00:00,3.149037361,3.744532824,-0.2829457819,-0.3125494719,2021-06-05 20:00:00,2021-06-05,20:00:00,20
2021-06-05 21:00:00,3.249593496,3.744523287,-0.283513248,-0.2114166766,2021-06-05 21:00:00,2021-06-05,21:00:00,21
2021-06-05 22:00:00,3.306865931,3.74451375,-0.2840767801,-0.1535710394,2021-06-05 22:00:00,2021-06-05,22:00:00,22
2021-06-05 23:00:00,3.483109951,3.744504452,-0.2846363187,0.02324186638,2021-06-05 23:00:00,2021-06-05,23:00:00,23
2021-06-06 0:00:00,3.652529716,3.744494915,-0.2851918638,0.1932267398,2021-06-06 00:00:00,2021-06-06,0:00:00,0
2021-06-06 1:00:00,3.791211605,3.744485617,-0.2857434154,0.3324694037,2021-06-06 01:00:00,2021-06-06,1:00:00,1
2021-06-06 2:00:00,3.9414258,3.74447608,-0.2862909734,0.4832406938,2021-06-06 02:00:00,2021-06-06,2:00:00,2
2021-06-06 3:00:00,4.008335114,3.744466782,-0.2868344188,0.5507024527,2021-06-06 03:00:00,2021-06-06,3:00:00,3
2021-06-06 4:00:00,4.003791809,3.744457245,-0.2873738408,0.5467085242,2021-06-06 04:00:00,2021-06-06,4:00:00,4
2021-06-06 5:00:00,4.004762173,3.744447708,-0.2879092097,0.5482234955,2021-06-06 05:00:00,2021-06-06,5:00:00,5
2021-06-06 6:00:00,3.971161366,3.74443841,-0.2884405255,0.5151632428,2021-06-06 06:00:00,2021-06-06,6:00:00,6
2021-06-06 7:00:00,3.812837601,3.744428873,-0.2889677286,0.3573762178,2021-06-06 07:00:00,2021-06-06,7:00:00,7
2021-06-06 8:00:00,3.720757723,3.744419575,-0.2894908488,0.2658287585,2021-06-06 08:00:00,2021-06-06,8:00:00,8
2021-06-06 9:00:00,3.625813723,3.744410038,-0.2900098264,0.1714134067,2021-06-06 09:00:00,2021-06-06,9:00:00,9
2021-06-06 10:00:00,3.437405586,3.744400501,-0.2905247211,-0.01647011936,2021-06-06 10:00:00,2021-06-06,10:00:00,10
2021-06-06 11:00:00,3.313933134,3.744391203,-0.291035533,-0.1394225955,2021-06-06 11:00:00,2021-06-06,11:00:00,11
2021-06-06 12:00:00,3.179224968,3.744381666,-0.291542083,-0.2736148238,2021-06-06 12:00:00,2021-06-06,12:00:00,12
2021-06-06 13:00:00,3.07753253,3.744372368,-0.2920444906,-0.3747955263,2021-06-06 13:00:00,2021-06-06,13:00:00,13
2021-06-06 14:00:00,3.032702923,3.74436307,-0.2925427258,-0.4191174209,2021-06-06 14:00:00,2021-06-06,14:00:00,14
2021-06-06 15:00:00,3.015846968,3.744353533,-0.2930367887,-0.4354697466,2021-06-06 15:00:00,2021-06-06,15:00:00,15
2021-06-06 16:00:00,3.002497911,3.744344234,-0.2935266495,-0.4483196139,2021-06-06 16:00:00,2021-06-06,16:00:00,16
2021-06-06 17:00:00,2.997454166,3.744334698,-0.2940122783,-0.4528680444,2021-06-06 17:00:00,2021-06-06,17:00:00,17
2021-06-06 18:00:00,3.069306135,3.744325399,-0.294493705,-0.3805253804,2021-06-06 18:00:00,2021-06-06,18:00:00,18
2021-06-06 19:00:00,3.079890966,3.744315863,-0.29497087,-0.3694540262,2021-06-06 19:00:00,2021-06-06,19:00:00,19
2021-06-06 20:00:00,3.136312962,3.744306326,-0.2954438031,-0.3125494719,2021-06-06 20:00:00,2021-06-06,20:00:00,20
2021-06-06 21:00:00,3.236967802,3.744297028,-0.2959124744,-0.2114166766,2021-06-06 21:00:00,2021-06-06,21:00:00,21
2021-06-06 22:00:00,3.294339895,3.744287729,-0.296376884,-0.1535710394,2021-06-06 22:00:00,2021-06-06,22:00:00,22
2021-06-06 23:00:00,3.470682859,3.744278193,-0.296837002,0.02324186638,2021-06-06 23:00:00,2021-06-06,23:00:00,23
2021-06-07 0:00:00,3.640202522,3.744268656,-0.297292769,0.1932267398,2021-06-07 00:00:00,2021-06-07,0:00:00,0
2021-06-07 1:00:00,3.778984308,3.744259119,-0.2977443039,0.3324694037,2021-06-07 01:00:00,2021-06-07,1:00:00,1
2021-06-07 2:00:00,3.929298878,3.744249821,-0.2981914878,0.4832406938,2021-06-07 02:00:00,2021-06-07,2:00:00,2
2021-06-07 3:00:00,3.996308565,3.744240522,-0.2986342907,0.5507024527,2021-06-07 03:00:00,2021-06-07,3:00:00,3
2021-06-07 4:00:00,3.991866827,3.744230986,-0.2990727127,0.5467085242,2021-06-07 04:00:00,2021-06-07,4:00:00,4
2021-06-07 5:00:00,3.99293828,3.744221449,-0.2995068431,0.5482234955,2021-06-07 05:00:00,2021-06-07,5:00:00,5
2021-06-07 6:00:00,3.959438801,3.744211912,-0.2999365926,0.5151632428,2021-06-07 06:00:00,2021-06-07,6:00:00,6
2021-06-07 7:00:00,3.801216841,3.744202614,-0.3003619909,0.3573762178,2021-06-07 07:00:00,2021-06-07,7:00:00,7
2021-06-07 8:00:00,3.709239006,3.744193316,-0.3007829189,0.2658287585,2021-06-07 08:00:00,2021-06-07,8:00:00,8
2021-06-07 9:00:00,3.614397764,3.744183779,-0.3011994958,0.1714134067,2021-06-07 09:00:00,2021-06-07,9:00:00,9
2021-06-07 10:00:00,3.426092386,3.744174242,-0.3016116619,-0.01647011936,2021-06-07 10:00:00,2021-06-07,10:00:00,10
2021-06-07 11:00:00,3.302722931,3.744164705,-0.3020193279,-0.1394225955,2021-06-07 11:00:00,2021-06-07,11:00:00,11
2021-06-07 12:00:00,3.168118,3.744155407,-0.3024226427,-0.2736148238,2021-06-07 12:00:00,2021-06-07,12:00:00,12
2021-06-07 13:00:00,3.066529274,3.744146109,-0.3028214574,-0.3747955263,2021-06-07 13:00:00,2021-06-07,13:00:00,13
2021-06-07 14:00:00,3.021803379,3.744136572,-0.3032158017,-0.4191174209,2021-06-07 14:00:00,2021-06-07,14:00:00,14
2021-06-07 15:00:00,3.005051613,3.744127035,-0.3036057055,-0.4354697466,2021-06-07 15:00:00,2021-06-07,15:00:00,15
2021-06-07 16:00:00,2.991807222,3.744117737,-0.3039910495,-0.4483196139,2021-06-07 16:00:00,2021-06-07,16:00:00,16
2021-06-07 17:00:00,2.98686862,3.744108438,-0.304371953,-0.4528680444,2021-06-07 17:00:00,2021-06-07,17:00:00,17
2021-06-07 18:00:00,3.058825493,3.744098902,-0.3047482967,-0.3805253804,2021-06-07 18:00:00,2021-06-07,18:00:00,18
2021-06-07 19:00:00,3.069515228,3.744089365,-0.3051202297,-0.3694540262,2021-06-07 19:00:00,2021-06-07,19:00:00,19
2021-06-07 20:00:00,3.126042843,3.744079828,-0.3054875135,-0.3125494719,2021-06-07 20:00:00,2021-06-07,20:00:00,20
2021-06-07 21:00:00,3.226803541,3.74407053,-0.3058502972,-0.2114166766,2021-06-07 21:00:00,2021-06-07,21:00:00,21
2021-06-07 22:00:00,3.284281731,3.744061232,-0.3062085211,-0.1535710394,2021-06-07 22:00:00,2021-06-07,22:00:00,22
2021-06-07 23:00:00,3.460731268,3.744051695,-0.3065621853,0.02324186638,2021-06-07 23:00:00,2021-06-07,23:00:00,23
2021-06-08 0:00:00,3.630357742,3.744042158,-0.3069112897,0.1932267398,2021-06-08 00:00:00,2021-06-08,0:00:00,0
2021-06-08 1:00:00,3.76924634,3.74403286,-0.3072557747,0.3324694037,2021-06-08 01:00:00,2021-06-08,1:00:00,1
2021-06-08 2:00:00,3.919668198,3.744023561,-0.3075957298,0.4832406938,2021-06-08 02:00:00,2021-06-08,2:00:00,2
2021-06-08 3:00:00,3.98678565,3.744014263,-0.307931006,0.5507024527,2021-06-08 03:00:00,2021-06-08,3:00:00,3
2021-06-08 4:00:00,3.9824512,3.744004726,-0.3082616925,0.5467085242,2021-06-08 04:00:00,2021-06-08,4:00:00,4
2021-06-08 5:00:00,3.983631134,3.74399519,-0.3085877001,0.5482234955,2021-06-08 05:00:00,2021-06-08,5:00:00,5
2021-06-08 6:00:00,3.95023942,3.743985653,-0.308909148,0.5151632428,2021-06-08 06:00:00,2021-06-08,6:00:00,6
2021-06-08 7:00:00,3.792126656,3.743976355,-0.3092258871,0.3573762178,2021-06-08 07:00:00,2021-06-08,7:00:00,7
2021-06-08 8:00:00,3.700257778,3.743967056,-0.3095380366,0.2658287585,2021-06-08 08:00:00,2021-06-08,8:00:00,8
2021-06-08 9:00:00,3.605525494,3.74395752,-0.3098454475,0.1714134067,2021-06-08 09:00:00,2021-06-08,9:00:00,9
2021-06-08 10:00:00,3.41732955,3.743947983,-0.3101482093,-0.01647011936,2021-06-08 10:00:00,2021-06-08,10:00:00,10
2021-06-08 11:00:00,3.294069767,3.743938684,-0.310446322,-0.1394225955,2021-06-08 11:00:00,2021-06-08,11:00:00,11
2021-06-08 12:00:00,3.159574509,3.743929148,-0.3107396364,-0.2736148238,2021-06-08 12:00:00,2021-06-08,12:00:00,12
2021-06-08 13:00:00,3.058095932,3.743919849,-0.3110283315,-0.3747955263,2021-06-08 13:00:00,2021-06-08,13:00:00,13
2021-06-08 14:00:00,3.013480663,3.743910313,-0.311312288,-0.4191174209,2021-06-08 14:00:00,2021-06-08,14:00:00,14
2021-06-08 15:00:00,2.996839523,3.743900776,-0.3115914762,-0.4354697466,2021-06-08 15:00:00,2021-06-08,15:00:00,15
2021-06-08 16:00:00,2.983705997,3.743891478,-0.3118659258,-0.4483196139,2021-06-08 16:00:00,2021-06-08,16:00:00,16
2021-06-08 17:00:00,2.978878021,3.743881941,-0.3121356368,-0.4528680444,2021-06-08 17:00:00,2021-06-08,17:00:00,17
2021-06-08 18:00:00,3.050946474,3.743872643,-0.3124006391,-0.3805253804,2021-06-08 18:00:00,2021-06-08,18:00:00,18
2021-06-08 19:00:00,3.061748266,3.743863106,-0.3126608431,-0.3694540262,2021-06-08 19:00:00,2021-06-08,19:00:00,19
2021-06-08 20:00:00,3.118387938,3.743853569,-0.3129162192,-0.3125494719,2021-06-08 20:00:00,2021-06-08,20:00:00,20
2021-06-08 21:00:00,3.219260693,3.743844271,-0.3131668568,-0.2114166766,2021-06-08 21:00:00,2021-06-08,21:00:00,21
2021-06-08 22:00:00,3.276851177,3.743834734,-0.3134126961,-0.1535710394,2021-06-08 22:00:00,2021-06-08,22:00:00,22
2021-06-08 23:00:00,3.453413486,3.743825436,-0.3136537373,0.02324186638,2021-06-08 23:00:00,2021-06-08,23:00:00,23
2021-06-09 0:00:00,3.623152733,3.743815899,-0.3138899207,0.1932267398,2021-06-09 00:00:00,2021-06-09,0:00:00,0
2021-06-09 1:00:00,3.762154579,3.743806362,-0.3141212761,0.3324694037,2021-06-09 01:00:00,2021-06-09,1:00:00,1
2021-06-09 2:00:00,3.912689686,3.743797064,-0.3143478632,0.4832406938,2021-06-09 02:00:00,2021-06-09,2:00:00,2
2021-06-09 3:00:00,3.979920626,3.743787527,-0.3145695627,0.5507024527,2021-06-09 03:00:00,2021-06-09,3:00:00,3
2021-06-09 4:00:00,3.975700378,3.743778229,-0.3147864044,0.5467085242,2021-06-09 04:00:00,2021-06-09,4:00:00,4
2021-06-09 5:00:00,3.976993561,3.743768692,-0.3149984181,0.5482234955,2021-06-09 05:00:00,2021-06-09,5:00:00,5
2021-06-09 6:00:00,3.943717241,3.743759394,-0.3152055144,0.5151632428,2021-06-09 06:00:00,2021-06-09,6:00:00,6
2021-06-09 7:00:00,3.785718441,3.743749857,-0.315407753,0.3573762178,2021-06-09 07:00:00,2021-06-09,7:00:00,7
2021-06-09 8:00:00,3.693964005,3.74374032,-0.3156051338,0.2658287585,2021-06-09 08:00:00,2021-06-09,8:00:00,8
2021-06-09 9:00:00,3.599347115,3.743731022,-0.3157975376,0.1714134067,2021-06-09 09:00:00,2021-06-09,9:00:00,9
2021-06-09 10:00:00,3.411266327,3.743721485,-0.3159850836,-0.01647011936,2021-06-09 10:00:00,2021-06-09,10:00:00,10
2021-06-09 11:00:00,3.288121939,3.743712187,-0.3161677122,-0.1394225955,2021-06-09 11:00:00,2021-06-09,11:00:00,11
2021-06-09 12:00:00,3.153742552,3.74370265,-0.3163454831,-0.2736148238,2021-06-09 12:00:00,2021-06-09,12:00:00,12
