ds,yhat1,trend,season_yearly,season_daily,datestamp,date,time,hour
2021-06-01 1:00:00,14.94371986,16.26592064,-3.625831604,2.303630114,2021-06-01 01:00:00,2021-06-01,1:00:00,1
2021-06-01 2:00:00,15.54835224,16.26597404,-3.631032944,2.913410425,2021-06-01 02:00:00,2021-06-01,2:00:00,2
2021-06-01 3:00:00,16.27819633,16.26602745,-3.636238575,3.648408651,2021-06-01 03:00:00,2021-06-01,3:00:00,3
2021-06-01 4:00:00,16.49713898,16.26608086,-3.64144516,3.872505188,2021-06-01 04:00:00,2021-06-01,4:00:00,4
2021-06-01 5:00:00,16.29365921,16.26613426,-3.646655083,3.674180508,2021-06-01 05:00:00,2021-06-01,5:00:00,5
2021-06-01 6:00:00,15.86315155,16.26618767,-3.651867151,3.248832464,2021-06-01 06:00:00,2021-06-01,6:00:00,6
2021-06-01 7:00:00,15.04154015,16.26623917,-3.657081604,2.432381868,2021-06-01 07:00:00,2021-06-01,7:00:00,7
2021-06-01 8:00:00,14.68154716,16.26629448,-3.662298679,2.077550888,2021-06-01 08:00:00,2021-06-01,8:00:00,8
2021-06-01 9:00:00,14.07556915,16.26634789,-3.667519093,1.476741672,2021-06-01 09:00:00,2021-06-01,9:00:00,9
2021-06-01 10:00:00,12.59484768,16.26639938,-3.672739506,0.001186954905,2021-06-01 10:00:00,2021-06-01,10:00:00,10
2021-06-01 11:00:00,11.77853489,16.2664547,-3.677963734,-0.8099556565,2021-06-01 11:00:00,2021-06-01,11:00:00,11
2021-06-01 12:00:00,11.29621601,16.2665081,-3.683188915,-1.287101626,2021-06-01 12:00:00,2021-06-01,12:00:00,12
2021-06-01 13:00:00,10.79248333,16.2665596,-3.688415527,-1.785660982,2021-06-01 13:00:00,2021-06-01,13:00:00,13
2021-06-01 14:00:00,10.70622349,16.26661491,-3.693644762,-1.866745591,2021-06-01 14:00:00,2021-06-01,14:00:00,14
2021-06-01 15:00:00,10.14155483,16.26666832,-3.698875666,-2.426236868,2021-06-01 15:00:00,2021-06-01,15:00:00,15
2021-06-01 16:00:00,9.975378036,16.26671982,-3.704108238,-2.587233543,2021-06-01 16:00:00,2021-06-01,16:00:00,16
2021-06-01 17:00:00,9.934055328,16.26677322,-3.709341288,-2.623375416,2021-06-01 17:00:00,2021-06-01,17:00:00,17
2021-06-01 18:00:00,9.43400383,16.26682663,-3.714576483,-3.118245363,2021-06-01 18:00:00,2021-06-01,18:00:00,18
2021-06-01 19:00:00,9.599646568,16.26688004,-3.71981287,-2.94742012,2021-06-01 19:00:00,2021-06-01,19:00:00,19
2021-06-01 20:00:00,9.393135071,16.26693344,-3.725051165,-3.148746729,2021-06-01 20:00:00,2021-06-01,20:00:00,20
2021-06-01 21:00:00,9.763262749,16.26698685,-3.730289459,-2.773434639,2021-06-01 21:00:00,2021-06-01,21:00:00,21
2021-06-01 22:00:00,11.34226704,16.26704025,-3.735529661,-1.189243436,2021-06-01 22:00:00,2021-06-01,22:00:00,22
2021-06-01 23:00:00,12.35706425,16.26709366,-3.740770578,-0.1692583412,2021-06-01 23:00:00,2021-06-01,23:00:00,23
2021-06-02 0:00:00,13.6049633,16.26714706,-3.746011972,1.083829284,2021-06-02 00:00:00,2021-06-02,0:00:00,0
2021-06-02 1:00:00,14.81957626,16.26720047,-3.75125432,2.303630114,2021-06-02 01:00:00,2021-06-02,1:00:00,1
2021-06-02 2:00:00,15.42416477,16.26725388,-3.75649786,2.913410425,2021-06-02 02:00:00,2021-06-02,2:00:00,2
2021-06-02 3:00:00,16.15397453,16.26730537,-3.761741161,3.648408651,2021-06-02 03:00:00,2021-06-02,3:00:00,3
2021-06-02 4:00:00,16.37288094,16.26736069,-3.766985416,3.872505188,2021-06-02 04:00:00,2021-06-02,4:00:00,4
2021-06-02 5:00:00,16.16936302,16.26741409,-3.772230387,3.674180508,2021-06-02 05:00:00,2021-06-02,5:00:00,5
2021-06-02 6:00:00,15.73882389,16.26746559,-3.77747488,3.248832464,2021-06-02 06:00:00,2021-06-02,6:00:00,6
2021-06-02 7:00:00,14.91718006,16.267519,-3.782720566,2.432381868,2021-06-02 07:00:00,2021-06-02,7:00:00,7
2021-06-02 8:00:00,14.55715752,16.2675724,-3.787965536,2.077550888,2021-06-02 08:00:00,2021-06-02,8:00:00,8
2021-06-02 9:00:00,13.95115662,16.26762581,-3.793211699,1.476741672,2021-06-02 09:00:00,2021-06-02,9:00:00,9
2021-06-02 10:00:00,12.47040939,16.26767921,-3.798456907,0.001186954905,2021-06-02 10:00:00,2021-06-02,10:00:00,10
2021-06-02 11:00:00,11.65407467,16.26773453,-3.803702354,-0.8099556565,2021-06-02 11:00:00,2021-06-02,11:00:00,11
2021-06-02 12:00:00,11.17173672,16.26778603,-3.808947563,-1.287101626,2021-06-02 12:00:00,2021-06-02,12:00:00,12
2021-06-02 13:00:00,10.66798592,16.26783943,-3.814192295,-1.785660982,2021-06-02 13:00:00,2021-06-02,13:00:00,13
2021-06-02 14:00:00,10.58170986,16.26789284,-3.819436312,-1.866745591,2021-06-02 14:00:00,2021-06-02,14:00:00,14
2021-06-02 15:00:00,10.01702881,16.26794624,-3.824679852,-2.426236868,2021-06-02 15:00:00,2021-06-02,15:00:00,15
2021-06-02 16:00:00,9.85084343,16.26799965,-3.829922676,-2.587233543,2021-06-02 16:00:00,2021-06-02,16:00:00,16
2021-06-02 17:00:00,9.809513092,16.26805305,-3.835165024,-2.623375416,2021-06-02 17:00:00,2021-06-02,17:00:00,17
2021-06-02 18:00:00,9.309453011,16.26810646,-3.840407848,-3.118245363,2021-06-02 18:00:00,2021-06-02,18:00:00,18
2021-06-02 19:00:00,9.475090027,16.26815987,-3.845648527,-2.94742012,2021-06-02 19:00:00,2021-06-02,19:00:00,19
2021-06-02 20:00:00,9.268577576,16.26821327,-3.850888491,-3.148746729,2021-06-02 20:00:00,2021-06-02,20:00:00,20
2021-06-02 21:00:00,9.638702393,16.26826477,-3.856127977,-2.773434639,2021-06-02 21:00:00,2021-06-02,21:00:00,21
2021-06-02 22:00:00,11.21771049,16.26832008,-3.86136508,-1.189243436,2021-06-02 22:00:00,2021-06-02,22:00:00,22
2021-06-02 23:00:00,12.23251247,16.26837349,-3.866601706,-0.1692583412,2021-06-02 23:00:00,2021-06-02,23:00:00,23
2021-06-03 0:00:00,13.4804163,16.26842499,-3.871836901,1.083829284,2021-06-03 00:00:00,2021-06-03,0:00:00,0
2021-06-03 1:00:00,14.69503784,16.2684803,-3.877071619,2.303630114,2021-06-03 01:00:00,2021-06-03,1:00:00,1
2021-06-03 2:00:00,15.29964066,16.2685318,-3.882302761,2.913410425,2021-06-03 02:00:00,2021-06-03,2:00:00,2
2021-06-03 3:00:00,16.02946091,16.26858521,-3.887533665,3.648408651,2021-06-03 03:00:00,2021-06-03,3:00:00,3
2021-06-03 4:00:00,16.24838066,16.26863861,-3.892762899,3.872505188,2021-06-03 04:00:00,2021-06-03,4:00:00,4
2021-06-03 5:00:00,16.04488182,16.26869202,-3.897990465,3.674180508,2021-06-03 05:00:00,2021-06-03,5:00:00,5
2021-06-03 6:00:00,15.61436272,16.26874542,-3.903216124,3.248832464,2021-06-03 06:00:00,2021-06-03,6:00:00,6
2021-06-03 7:00:00,14.79274178,16.26880074,-3.908439636,2.432381868,2021-06-03 07:00:00,2021-06-03,7:00:00,7
2021-06-03 8:00:00,14.43274307,16.26885223,-3.913660765,2.077550888,2021-06-03 08:00:00,2021-06-03,8:00:00,8
2021-06-03 9:00:00,13.82676697,16.26890564,-3.918879986,1.476741672,2021-06-03 09:00:00,2021-06-03,9:00:00,9
2021-06-03 10:00:00,12.34604836,16.26895905,-3.924097061,0.001186954905,2021-06-03 10:00:00,2021-06-03,10:00:00,10
2021-06-03 11:00:00,11.52974319,16.26901054,-3.929312229,-0.8099556565,2021-06-03 11:00:00,2021-06-03,11:00:00,11
2021-06-03 12:00:00,11.04743862,16.26906586,-3.934524536,-1.287101626,2021-06-03 12:00:00,2021-06-03,12:00:00,12
2021-06-03 13:00:00,10.54372311,16.26911926,-3.939734221,-1.785660982,2021-06-03 13:00:00,2021-06-03,13:00:00,13
2021-06-03 14:00:00,10.45748425,16.26917076,-3.944941282,-1.866745591,2021-06-03 14:00:00,2021-06-03,14:00:00,14
2021-06-03 15:00:00,9.892842293,16.26922607,-3.950146198,-2.426236868,2021-06-03 15:00:00,2021-06-03,15:00:00,15
2021-06-03 16:00:00,9.726696968,16.26927948,-3.955347538,-2.587233543,2021-06-03 16:00:00,2021-06-03,16:00:00,16
2021-06-03 17:00:00,9.685408592,16.26933098,-3.960547209,-2.623375416,2021-06-03 17:00:00,2021-06-03,17:00:00,17
2021-06-03 18:00:00,9.185397148,16.26938629,-3.965743065,-3.118245363,2021-06-03 18:00:00,2021-06-03,18:00:00,18
2021-06-03 19:00:00,9.351081848,16.2694397,-3.970935822,-2.94742012,2021-06-03 19:00:00,2021-06-03,19:00:00,19
2021-06-03 20:00:00,9.144618988,16.2694912,-3.976125717,-3.148746729,2021-06-03 20:00:00,2021-06-03,20:00:00,20
2021-06-03 21:00:00,9.514798164,16.26954651,-3.981312752,-2.773434639,2021-06-03 21:00:00,2021-06-03,21:00:00,21
2021-06-03 22:00:00,11.09385967,16.26959801,-3.986495495,-1.189243436,2021-06-03 22:00:00,2021-06-03,22:00:00,22
2021-06-03 23:00:00,12.10871696,16.26965141,-3.991675854,-0.1692583412,2021-06-03 23:00:00,2021-06-03,23:00:00,23
2021-06-04 0:00:00,13.35668182,16.26970482,-3.996851683,1.083829284,2021-06-04 00:00:00,2021-06-04,0:00:00,0
2021-06-04 1:00:00,14.5713625,16.26975822,-4.002024651,2.303630114,2021-06-04 01:00:00,2021-06-04,1:00:00,1
2021-06-04 2:00:00,15.17602825,16.26981163,-4.007193565,2.913410425,2021-06-04 02:00:00,2021-06-04,2:00:00,2
2021-06-04 3:00:00,15.90591335,16.26986504,-4.012359142,3.648408651,2021-06-04 03:00:00,2021-06-04,3:00:00,3
2021-06-04 4:00:00,16.12490273,16.26991844,-4.017520428,3.872505188,2021-06-04 04:00:00,2021-06-04,4:00:00,4
2021-06-04 5:00:00,15.9214735,16.26997185,-4.022678375,3.674180508,2021-06-04 05:00:00,2021-06-04,5:00:00,5
2021-06-04 6:00:00,15.49102402,16.27002525,-4.027832031,3.248832464,2021-06-04 06:00:00,2021-06-04,6:00:00,6
2021-06-04 7:00:00,14.66947746,16.27007675,-4.032981873,2.432381868,2021-06-04 07:00:00,2021-06-04,7:00:00,7
2021-06-04 8:00:00,14.30955601,16.27013206,-4.038126945,2.077550888,2021-06-04 08:00:00,2021-06-04,8:00:00,8
2021-06-04 9:00:00,13.70365715,16.27018547,-4.043269157,1.476741672,2021-06-04 09:00:00,2021-06-04,9:00:00,9
2021-06-04 10:00:00,12.2230196,16.27023697,-4.048404694,0.001186954905,2021-06-04 10:00:00,2021-06-04,10:00:00,10
2021-06-04 11:00:00,11.40679836,16.27029228,-4.053537369,-0.8099556565,2021-06-04 11:00:00,2021-06-04,11:00:00,11
2021-06-04 12:00:00,10.92457771,16.27034569,-4.058665276,-1.287101626,2021-06-04 12:00:00,2021-06-04,12:00:00,12
2021-06-04 13:00:00,10.42094898,16.27039719,-4.06378746,-1.785660982,2021-06-04 13:00:00,2021-06-04,13:00:00,13
2021-06-04 14:00:00,10.33479977,16.27045059,-4.068905354,-1.866745591,2021-06-04 14:00:00,2021-06-04,14:00:00,14
2021-06-04 15:00:00,9.770247459,16.270504,-4.074018955,-2.426236868,2021-06-04 15:00:00,2021-06-04,15:00:00,15
2021-06-04 16:00:00,9.604196548,16.2705574,-4.079127312,-2.587233543,2021-06-04 16:00:00,2021-06-04,16:00:00,16
2021-06-04 17:00:00,9.563002586,16.27061081,-4.08423233,-2.623375416,2021-06-04 17:00:00,2021-06-04,17:00:00,17
2021-06-04 18:00:00,9.063088417,16.27066422,-4.089330673,-3.118245363,2021-06-04 18:00:00,2021-06-04,18:00:00,18
2021-06-04 19:00:00,9.228874207,16.27071762,-4.094423294,-2.94742012,2021-06-04 19:00:00,2021-06-04,19:00:00,19
2021-06-04 20:00:00,9.022512436,16.27077103,-4.099511623,-3.148746729,2021-06-04 20:00:00,2021-06-04,20:00:00,20
2021-06-04 21:00:00,9.392794609,16.27082443,-4.104594231,-2.773434639,2021-06-04 21:00:00,2021-06-04,21:00:00,21
2021-06-04 22:00:00,10.97196293,16.27087784,-4.10967207,-1.189243436,2021-06-04 22:00:00,2021-06-04,22:00:00,22
2021-06-04 23:00:00,11.98692894,16.27093124,-4.11474371,-0.1692583412,2021-06-04 23:00:00,2021-06-04,23:00:00,23
2021-06-05 0:00:00,13.23500252,16.27098465,-4.119810104,1.083829284,2021-06-05 00:00:00,2021-06-05,0:00:00,0
2021-06-05 1:00:00,14.44979668,16.27103806,-4.1248703,2.303630114,2021-06-05 01:00:00,2021-06-05,1:00:00,1
2021-06-05 2:00:00,15.05457592,16.27109146,-4.129924774,2.913410425,2021-06-05 02:00:00,2021-06-05,2:00:00,2
2021-06-05 3:00:00,15.78457737,16.27114487,-4.13497448,3.648408651,2021-06-05 03:00:00,2021-06-05,3:00:00,3
2021-06-05 4:00:00,16.003685,16.27119637,-4.140017033,3.872505188,2021-06-05 04:00:00,2021-06-05,4:00:00,4
2021-06-05 5:00:00,15.80037498,16.27124977,-4.14505434,3.674180508,2021-06-05 05:00:00,2021-06-05,5:00:00,5
2021-06-05 6:00:00,15.37005138,16.27130318,-4.150085449,3.248832464,2021-06-05 06:00:00,2021-06-05,6:00:00,6
2021-06-05 7:00:00,14.54862881,16.27135658,-4.155109882,2.432381868,2021-06-05 07:00:00,2021-06-05,7:00:00,7
2021-06-05 8:00:00,14.18883419,16.2714119,-4.16012764,2.077550888,2021-06-05 08:00:00,2021-06-05,8:00:00,8
2021-06-05 9:00:00,13.58306503,16.27146339,-4.165139675,1.476741672,2021-06-05 09:00:00,2021-06-05,9:00:00,9
2021-06-05 10:00:00,12.10255814,16.2715168,-4.170145988,0.001186954905,2021-06-05 10:00:00,2021-06-05,10:00:00,10
2021-06-05 11:00:00,11.28646851,16.27157021,-4.175145149,-0.8099556565,2021-06-05 11:00:00,2021-06-05,11:00:00,11
2021-06-05 12:00:00,10.80438519,16.27162361,-4.180137157,-1.287101626,2021-06-05 12:00:00,2021-06-05,12:00:00,12
2021-06-05 13:00:00,10.30089283,16.27167702,-4.185122967,-1.785660982,2021-06-05 13:00:00,2021-06-05,13:00:00,13
2021-06-05 14:00:00,10.2148819,16.27173233,-4.190102577,-1.866745591,2021-06-05 14:00:00,2021-06-05,14:00:00,14
2021-06-05 15:00:00,9.650472641,16.27178383,-4.195074558,-2.426236868,2021-06-05 15:00:00,2021-06-05,15:00:00,15
2021-06-05 16:00:00,9.484562874,16.27183723,-4.200040817,-2.587233543,2021-06-05 16:00:00,2021-06-05,16:00:00,16
2021-06-05 17:00:00,9.443515778,16.27189064,-4.204998493,-2.623375416,2021-06-05 17:00:00,2021-06-05,17:00:00,17
2021-06-05 18:00:00,8.94374752,16.27194214,-4.209949493,-3.118245363,2021-06-05 18:00:00,2021-06-05,18:00:00,18
2021-06-05 19:00:00,9.109683037,16.27199745,-4.214893341,-2.94742012,2021-06-05 19:00:00,2021-06-05,19:00:00,19
2021-06-05 20:00:00,8.903471947,16.27205086,-4.21983099,-3.148746729,2021-06-05 20:00:00,2021-06-05,20:00:00,20
2021-06-05 21:00:00,9.273906708,16.27210236,-4.224760532,-2.773434639,2021-06-05 21:00:00,2021-06-05,21:00:00,21
2021-06-05 22:00:00,10.85323143,16.27215767,-4.229682446,-1.189243436,2021-06-05 22:00:00,2021-06-05,22:00:00,22
2021-06-05 23:00:00,11.8683548,16.27221107,-4.234596252,-0.1692583412,2021-06-05 23:00:00,2021-06-05,23:00:00,23
2021-06-06 0:00:00,13.11658859,16.27226257,-4.239503384,1.083829284,2021-06-06 00:00:00,2021-06-06,0:00:00,0
2021-06-06 1:00:00,14.33154202,16.27231598,-4.244403362,2.303630114,2021-06-06 01:00:00,2021-06-06,1:00:00,1
2021-06-06 2:00:00,14.93648529,16.27236938,-4.249293804,2.913410425,2021-06-06 02:00:00,2021-06-06,2:00:00,2
2021-06-06 3:00:00,15.66665268,16.27242279,-4.254178047,3.648408651,2021-06-06 03:00:00,2021-06-06,3:00:00,3
2021-06-06 4:00:00,15.88592911,16.2724781,-4.259054184,3.872505188,2021-06-06 04:00:00,2021-06-06,4:00:00,4
2021-06-06 5:00:00,15.68278885,16.2725296,-4.263921738,3.674180508,2021-06-06 05:00:00,2021-06-06,5:00:00,5
2021-06-06 6:00:00,15.25263309,16.27258301,-4.268782139,3.248832464,2021-06-06 06:00:00,2021-06-06,6:00:00,6
2021-06-06 7:00:00,14.43138409,16.27263641,-4.27363348,2.432381868,2021-06-06 07:00:00,2021-06-06,7:00:00,7
2021-06-06 8:00:00,14.07176304,16.27268982,-4.278477192,2.077550888,2021-06-06 08:00:00,2021-06-06,8:00:00,8
2021-06-06 9:00:00,13.46617222,16.27274323,-4.283312321,1.476741672,2021-06-06 09:00:00,2021-06-06,9:00:00,9
2021-06-06 10:00:00,11.98584366,16.27279663,-4.28813982,0.001186954905,2021-06-06 10:00:00,2021-06-06,10:00:00,10
2021-06-06 11:00:00,11.16993427,16.27284813,-4.29295826,-0.8099556565,2021-06-06 11:00:00,2021-06-06,11:00:00,11
2021-06-06 12:00:00,10.6880331,16.27290344,-4.297768116,-1.287101626,2021-06-06 12:00:00,2021-06-06,12:00:00,12
2021-06-06 13:00:00,10.18472481,16.27295685,-4.302569866,-1.785660982,2021-06-06 13:00:00,2021-06-06,13:00:00,13
2021-06-06 14:00:00,10.09890079,16.27300835,-4.307362556,-1.866745591,2021-06-06 14:00:00,2021-06-06,14:00:00,14
2021-06-06 15:00:00,9.534680367,16.27306366,-4.312146187,-2.426236868,2021-06-06 15:00:00,2021-06-06,15:00:00,15
2021-06-06 16:00:00,9.368961334,16.27311707,-4.316921234,-2.587233543,2021-06-06 16:00:00,2021-06-06,16:00:00,16
2021-06-06 17:00:00,9.328105927,16.27316856,-4.321687698,-2.623375416,2021-06-06 17:00:00,2021-06-06,17:00:00,17
2021-06-06 18:00:00,8.828533173,16.27322388,-4.326445103,-3.118245363,2021-06-06 18:00:00,2021-06-06,18:00:00,18
2021-06-06 19:00:00,8.994661331,16.27327728,-4.331194401,-2.94742012,2021-06-06 19:00:00,2021-06-06,19:00:00,19
2021-06-06 20:00:00,8.788649559,16.27332878,-4.335933208,-3.148746729,2021-06-06 20:00:00,2021-06-06,20:00:00,20
2021-06-06 21:00:00,9.159283638,16.27338219,-4.340662479,-2.773434639,2021-06-06 21:00:00,2021-06-06,21:00:00,21
2021-06-06 22:00:00,10.73880768,16.27343559,-4.345383644,-1.189243436,2021-06-06 22:00:00,2021-06-06,22:00:00,22
2021-06-06 23:00:00,11.75413513,16.273489,-4.350096226,-0.1692583412,2021-06-06 23:00:00,2021-06-06,23:00:00,23
2021-06-07 0:00:00,13.00257301,16.2735424,-4.35479784,1.083829284,2021-06-07 00:00:00,2021-06-07,0:00:00,0
2021-06-07 1:00:00,14.21773529,16.27359581,-4.359489441,2.303630114,2021-06-07 01:00:00,2021-06-07,1:00:00,1
2021-06-07 2:00:00,14.82288647,16.27364922,-4.364173412,2.913410425,2021-06-07 02:00:00,2021-06-07,2:00:00,2
2021-06-07 3:00:00,15.55326366,16.27370262,-4.36884737,3.648408651,2021-06-07 03:00:00,2021-06-07,3:00:00,3
2021-06-07 4:00:00,15.77274799,16.27375603,-4.373511314,3.872505188,2021-06-07 04:00:00,2021-06-07,4:00:00,4
2021-06-07 5:00:00,15.56982422,16.27380943,-4.378165245,3.674180508,2021-06-07 05:00:00,2021-06-07,5:00:00,5
2021-06-07 6:00:00,15.139884,16.27386284,-4.382809639,3.248832464,2021-06-07 06:00:00,2021-06-07,6:00:00,6
2021-06-07 7:00:00,14.31885242,16.27391434,-4.387443542,2.432381868,2021-06-07 07:00:00,2021-06-07,7:00:00,7
2021-06-07 8:00:00,13.95945168,16.27396965,-4.392068386,2.077550888,2021-06-07 08:00:00,2021-06-07,8:00:00,8
2021-06-07 9:00:00,13.35407925,16.27402306,-4.396683216,1.476741672,2021-06-07 09:00:00,2021-06-07,9:00:00,9
2021-06-07 10:00:00,11.87397385,16.27407455,-4.401288033,0.001186954905,2021-06-07 10:00:00,2021-06-07,10:00:00,10
2021-06-07 11:00:00,11.05829048,16.27412796,-4.405882359,-0.8099556565,2021-06-07 11:00:00,2021-06-07,11:00:00,11
2021-06-07 12:00:00,10.57661247,16.27418137,-4.410466194,-1.287101626,2021-06-07 12:00:00,2021-06-07,12:00:00,12
2021-06-07 13:00:00,10.07353306,16.27423477,-4.415040493,-1.785660982,2021-06-07 13:00:00,2021-06-07,13:00:00,13
2021-06-07 14:00:00,9.987937927,16.27428818,-4.419603825,-1.866745591,2021-06-07 14:00:00,2021-06-07,14:00:00,14
2021-06-07 15:00:00,9.423948288,16.27434349,-4.424156666,-2.426236868,2021-06-07 15:00:00,2021-06-07,15:00:00,15
2021-06-07 16:00:00,9.258460999,16.27439499,-4.42869997,-2.587233543,2021-06-07 16:00:00,2021-06-07,16:00:00,16
2021-06-07 17:00:00,9.217841148,16.27444839,-4.433231831,-2.623375416,2021-06-07 17:00:00,2021-06-07,17:00:00,17
2021-06-07 18:00:00,8.718502998,16.2745018,-4.437752724,-3.118245363,2021-06-07 18:00:00,2021-06-07,18:00:00,18
2021-06-07 19:00:00,8.884871483,16.27455521,-4.442263603,-2.94742012,2021-06-07 19:00:00,2021-06-07,19:00:00,19
2021-06-07 20:00:00,8.679097176,16.27460861,-4.446763992,-3.148746729,2021-06-07 20:00:00,2021-06-07,20:00:00,20
2021-06-07 21:00:00,9.049974442,16.27466202,-4.451253414,-2.773434639,2021-06-07 21:00:00,2021-06-07,21:00:00,21
2021-06-07 22:00:00,10.62973976,16.27471542,-4.455731869,-1.189243436,2021-06-07 22:00:00,2021-06-07,22:00:00,22
2021-06-07 23:00:00,11.6453104,16.27476883,-4.460199356,-0.1692583412,2021-06-07 23:00:00,2021-06-07,23:00:00,23
2021-06-08 0:00:00,12.89399529,16.27482224,-4.464654922,1.083829284,2021-06-08 00:00:00,2021-06-08,0:00:00,0
2021-06-08 1:00:00,14.10940266,16.27487373,-4.469100952,2.303630114,2021-06-08 01:00:00,2021-06-08,1:00:00,1
2021-06-08 2:00:00,14.71480274,16.27492905,-4.473535061,2.913410425,2021-06-08 02:00:00,2021-06-08,2:00:00,2
2021-06-08 3:00:00,15.44543171,16.27498245,-4.477958679,3.648408651,2021-06-08 03:00:00,2021-06-08,3:00:00,3
2021-06-08 4:00:00,15.66516781,16.27503395,-4.48237133,3.872505188,2021-06-08 04:00:00,2021-06-08,4:00:00,4
2021-06-08 5:00:00,15.46249676,16.27508926,-4.486771107,3.674180508,2021-06-08 05:00:00,2021-06-08,5:00:00,5
2021-06-08 6:00:00,15.03281307,16.27514076,-4.491160393,3.248832464,2021-06-08 06:00:00,2021-06-08,6:00:00,6
2021-06-08 7:00:00,14.21203709,16.27519417,-4.495537758,2.432381868,2021-06-08 07:00:00,2021-06-08,7:00:00,7
2021-06-08 8:00:00,13.85289288,16.27524757,-4.499904633,2.077550888,2021-06-08 08:00:00,2021-06-08,8:00:00,8
2021-06-08 9:00:00,13.24778271,16.27530098,-4.504260063,1.476741672,2021-06-08 09:00:00,2021-06-08,9:00:00,9
2021-06-08 10:00:00,11.76793671,16.27535439,-4.508603573,0.001186954905,2021-06-08 10:00:00,2021-06-08,10:00:00,10
2021-06-08 11:00:00,10.95251846,16.2754097,-4.512934685,-0.8099556565,2021-06-08 11:00:00,2021-06-08,11:00:00,11
2021-06-08 12:00:00,10.47110462,16.2754612,-4.517255306,-1.287101626,2021-06-08 12:00:00,2021-06-08,12:00:00,12
2021-06-08 13:00:00,9.968290329,16.2755146,-4.52156353,-1.785660982,2021-06-08 13:00:00,2021-06-08,13:00:00,13
2021-06-08 14:00:00,9.882961273,16.27556801,-4.525859833,-1.866745591,2021-06-08 14:00:00,2021-06-08,14:00:00,14
2021-06-08 15:00:00,9.319238663,16.27561951,-4.530144215,-2.426236868,2021-06-08 15:00:00,2021-06-08,15:00:00,15
2021-06-08 16:00:00,9.15402317,16.27567482,-4.534417629,-2.587233543,2021-06-08 16:00:00,2021-06-08,16:00:00,16
2021-06-08 17:00:00,9.113674164,16.27572823,-4.538677692,-2.623375416,2021-06-08 17:00:00,2021-06-08,17:00:00,17
2021-06-08 18:00:00,8.614608765,16.27577972,-4.542926311,-3.118245363,2021-06-08 18:00:00,2021-06-08,18:00:00,18
2021-06-08 19:00:00,8.781250954,16.27583504,-4.547163486,-2.94742012,2021-06-08 19:00:00,2021-06-08,19:00:00,19
2021-06-08 20:00:00,8.575752258,16.27588844,-4.551388264,-3.148746729,2021-06-08 20:00:00,2021-06-08,20:00:00,20
2021-06-08 21:00:00,8.946905136,16.27593994,-4.555600166,-2.773434639,2021-06-08 21:00:00,2021-06-08,21:00:00,21
2021-06-08 22:00:00,10.52694988,16.27599525,-4.559800625,-1.189243436,2021-06-08 22:00:00,2021-06-08,22:00:00,22
2021-06-08 23:00:00,11.54279995,16.27604866,-4.563989162,-0.1692583412,2021-06-08 23:00:00,2021-06-08,23:00:00,23
2021-06-09 0:00:00,12.79176521,16.27610016,-4.568163872,1.083829284,2021-06-09 00:00:00,2021-06-09,0:00:00,0
2021-06-09 1:00:00,14.00745773,16.27615547,-4.57232666,2.303630114,2021-06-09 01:00:00,2021-06-09,1:00:00,1
2021-06-09 2:00:00,14.61314011,16.27620697,-4.576478958,2.913410425,2021-06-09 02:00:00,2021-06-09,2:00:00,2
2021-06-09 3:00:00,15.34405327,16.27626038,-4.580615997,3.648408651,2021-06-09 03:00:00,2021-06-09,3:00:00,3
2021-06-09 4:00:00,15.56407547,16.27631378,-4.584742546,3.872505188,2021-06-09 04:00:00,2021-06-09,4:00:00,4
2021-06-09 5:00:00,15.36169147,16.27636719,-4.588855743,3.674180508,2021-06-09 05:00:00,2021-06-09,5:00:00,5
2021-06-09 6:00:00,14.93229675,16.27642059,-4.592956066,3.248832464,2021-06-09 06:00:00,2021-06-09,6:00:00,6
2021-06-09 7:00:00,14.11181068,16.276474,-4.597043991,2.432381868,2021-06-09 07:00:00,2021-06-09,7:00:00,7
2021-06-09 8:00:00,13.75295925,16.2765274,-4.601119041,2.077550888,2021-06-09 08:00:00,2021-06-09,8:00:00,8
2021-06-09 9:00:00,13.14814091,16.27658081,-4.605181694,1.476741672,2021-06-09 09:00:00,2021-06-09,9:00:00,9
2021-06-09 10:00:00,11.66858864,16.27663422,-4.609231472,0.001186954905,2021-06-09 10:00:00,2021-06-09,10:00:00,10
2021-06-09 11:00:00,10.85346413,16.27668571,-4.613266945,-0.8099556565,2021-06-09 11:00:00,2021-06-09,11:00:00,11
2021-06-09 12:00:00,10.37234783,16.27674103,-4.617290974,-1.287101626,2021-06-09 12:00:00,2021-06-09,12:00:00,12
2021-06-09 13:00:00,9.869830132,16.27679443,-4.621302128,-1.785660982,2021-06-09 13:00:00,2021-06-09,13:00:00,13
2021-06-09 14:00:00,9.784800529,16.27684593,-4.625299931,-1.866745591,2021-06-09 14:00:00,2021-06-09,14:00:00,14
2021-06-09 15:00:00,9.221377373,16.27690125,-4.629285812,-2.426236868,2021-06-09 15:00:00,2021-06-09,15:00:00,15
2021-06-09 16:00:00,9.056463242,16.27695465,-4.633256912,-2.587233543,2021-06-09 16:00:00,2021-06-09,16:00:00,16
2021-06-09 17:00:00,9.016415596,16.27700615,-4.637216091,-2.623375416,2021-06-09 17:00:00,2021-06-09,17:00:00,17
