datestamp,date,time,hour,temperature,windspeed,pressure,cloudcover
2021-06-01 01:00:00,2021-06-01,1:00:00,1,14.94371986,3.883008242,102062.4297,0.5581405163
2021-06-01 02:00:00,2021-06-01,2:00:00,2,15.54835224,4.032847881,102034.0469,0.5633305907
2021-06-01 03:00:00,2021-06-01,3:00:00,3,16.27819633,4.099380016,102010.4375,0.5621913671
2021-06-01 04:00:00,2021-06-01,4:00:00,4,16.49713898,4.09445858,101990.0313,0.5605080128
2021-06-01 05:00:00,2021-06-01,5:00:00,5,16.29365921,4.095048428,101973.6094,0.5604953766
2021-06-01 06:00:00,2021-06-01,6:00:00,6,15.86315155,4.06106472,101967.6484,0.5514383316
2021-06-01 07:00:00,2021-06-01,7:00:00,7,15.04154015,3.902356625,101976.3594,0.5294232368
2021-06-01 08:00:00,2021-06-01,8:00:00,8,14.68154716,3.80989027,101998.0547,0.5092683434
2021-06-01 09:00:00,2021-06-01,9:00:00,9,14.07556915,3.714558601,102028.1797,0.5037885904
2021-06-01 10:00:00,2021-06-01,10:00:00,10,12.59484768,3.525760651,102059.3438,0.5063849688
2021-06-01 11:00:00,2021-06-01,11:00:00,11,11.77853489,3.401896238,102081.0703,0.5058925152
2021-06-01 12:00:00,2021-06-01,12:00:00,12,11.29621601,3.266794443,102087.1875,0.5035873652
2021-06-01 13:00:00,2021-06-01,13:00:00,13,10.79248333,3.164706469,102080.7969,0.5042877197
2021-06-01 14:00:00,2021-06-01,14:00:00,14,10.70622349,3.119479656,102066.7656,0.505623877
2021-06-01 15:00:00,2021-06-01,15:00:00,15,10.14155483,3.102224588,102044.9141,0.5071083903
2021-06-01 16:00:00,2021-06-01,16:00:00,16,9.975378036,3.088474512,102018.2266,0.5154365897
2021-06-01 17:00:00,2021-06-01,17:00:00,17,9.934055328,3.083028316,102000.25,0.5308607817
2021-06-01 18:00:00,2021-06-01,18:00:00,18,9.43400383,3.154475451,102003.3359,0.5426977277
2021-06-01 19:00:00,2021-06-01,19:00:00,19,9.599646568,3.164653778,102023.8203,0.5468655229
2021-06-01 20:00:00,2021-06-01,20:00:00,20,9.393135071,3.220667362,102048.5469,0.5523003936
2021-06-01 21:00:00,2021-06-01,21:00:00,21,9.763262749,3.320912361,102070.8984,0.5621005297
2021-06-01 22:00:00,2021-06-01,22:00:00,22,11.34226704,3.377872467,102089.6094,0.5657604337
2021-06-01 23:00:00,2021-06-01,23:00:00,23,12.35706425,3.553802013,102097.7891,0.5591179132
2021-06-02 00:00:00,2021-06-02,0:00:00,0,13.6049633,3.722906113,102087.0547,0.5540593863
2021-06-02 01:00:00,2021-06-02,1:00:00,1,14.81957626,3.861270666,102061.0156,0.5583866835
2021-06-02 02:00:00,2021-06-02,2:00:00,2,15.42416477,4.011166573,102032.6563,0.5635746121
2021-06-02 03:00:00,2021-06-02,3:00:00,3,16.15397453,4.077754974,102009.0703,0.5624333024
2021-06-02 04:00:00,2021-06-02,4:00:00,4,16.37288094,4.072890759,101988.6875,0.5607478619
2021-06-02 05:00:00,2021-06-02,5:00:00,5,16.16936302,4.073537827,101972.2813,0.5607330799
2021-06-02 06:00:00,2021-06-02,6:00:00,6,15.73882389,4.039612293,101966.3438,0.5516739488
2021-06-02 07:00:00,2021-06-02,7:00:00,7,14.91718006,3.880962372,101975.0781,0.5296567082
2021-06-02 08:00:00,2021-06-02,8:00:00,8,14.55715752,3.788554907,101996.7969,0.5094997287
2021-06-02 09:00:00,2021-06-02,9:00:00,9,13.95115662,3.693282127,102026.9453,0.5040178299
2021-06-02 10:00:00,2021-06-02,10:00:00,10,12.47040939,3.50454402,102058.125,0.5066120625
2021-06-02 11:00:00,2021-06-02,11:00:00,11,11.65407467,3.380739689,102079.8828,0.5061174631
2021-06-02 12:00:00,2021-06-02,12:00:00,12,11.17173672,3.245697975,102086.0156,0.5038101673
2021-06-02 13:00:00,2021-06-02,13:00:00,13,10.66798592,3.143671036,102079.6484,0.5045083165
2021-06-02 14:00:00,2021-06-02,14:00:00,14,10.58170986,3.09850502,102065.6406,0.5058423281
2021-06-02 15:00:00,2021-06-02,15:00:00,15,10.01702881,3.081311703,102043.8125,0.507324636
2021-06-02 16:00:00,2021-06-02,16:00:00,16,9.85084343,3.067623615,102017.1406,0.5156506896
2021-06-02 17:00:00,2021-06-02,17:00:00,17,9.809513092,3.062239885,101999.1875,0.5310726166
2021-06-02 18:00:00,2021-06-02,18:00:00,18,9.309453011,3.133749962,102002.2969,0.5429074168
2021-06-02 19:00:00,2021-06-02,19:00:00,19,9.475090027,3.14399147,102022.7969,0.5470730066
2021-06-02 20:00:00,2021-06-02,20:00:00,20,9.268577576,3.200068951,102047.5469,0.5525056124
2021-06-02 21:00:00,2021-06-02,21:00:00,21,9.638702393,3.300377846,102069.9219,0.5623036027
2021-06-02 22:00:00,2021-06-02,22:00:00,22,11.21771049,3.357402086,102088.6484,0.5659612417
2021-06-02 23:00:00,2021-06-02,23:00:00,23,12.23251247,3.533396721,102096.8516,0.5593164563
2021-06-03 00:00:00,2021-06-03,0:00:00,0,13.4804163,3.702566147,102086.1406,0.554255724
2021-06-03 01:00:00,2021-06-03,1:00:00,1,14.69503784,3.840996027,102060.125,0.5585807562
2021-06-03 02:00:00,2021-06-03,2:00:00,2,15.29964066,3.990957975,102031.7891,0.5637664199
2021-06-03 03:00:00,2021-06-03,3:00:00,3,16.02946091,4.057613373,102008.2266,0.5626228452
2021-06-03 04:00:00,2021-06-03,4:00:00,4,16.24838066,4.052815914,101987.8594,0.5609351397
2021-06-03 05:00:00,2021-06-03,5:00:00,5,16.04488182,4.053530216,101971.4766,0.5609180927
2021-06-03 06:00:00,2021-06-03,6:00:00,6,15.61436272,4.019672394,101965.5547,0.5518566966
2021-06-03 07:00:00,2021-06-03,7:00:00,7,14.79274178,3.86109066,101974.3125,0.5298371315
2021-06-03 08:00:00,2021-06-03,8:00:00,8,14.43274307,3.768751383,101996.0469,0.5096777678
2021-06-03 09:00:00,2021-06-03,9:00:00,9,13.82676697,3.673547745,102026.2188,0.5041936636
2021-06-03 10:00:00,2021-06-03,10:00:00,10,12.34604836,3.484878778,102057.4219,0.5067855716
2021-06-03 11:00:00,2021-06-03,11:00:00,11,11.52974319,3.361144066,102079.1953,0.5062886477
2021-06-03 12:00:00,2021-06-03,12:00:00,12,11.04743862,3.226172447,102085.3516,0.5039789677
2021-06-03 13:00:00,2021-06-03,13:00:00,13,10.54372311,3.12421608,102079.0078,0.5046747923
2021-06-03 14:00:00,2021-06-03,14:00:00,14,10.45748425,3.079120874,102065.0156,0.5060064793
2021-06-03 15:00:00,2021-06-03,15:00:00,15,9.892842293,3.061998606,102043.2109,0.5074864626
2021-06-03 16:00:00,2021-06-03,16:00:00,16,9.726696968,3.048382282,102016.5625,0.515810132
2021-06-03 17:00:00,2021-06-03,17:00:00,17,9.685408592,3.043070316,101998.625,0.5312297344
2021-06-03 18:00:00,2021-06-03,18:00:00,18,9.185397148,3.114652872,102001.7578,0.5430621505
2021-06-03 19:00:00,2021-06-03,19:00:00,19,9.351081848,3.124967098,102022.2734,0.5472253561
2021-06-03 20:00:00,2021-06-03,20:00:00,20,9.144618988,3.181118011,102047.0469,0.5526556373
2021-06-03 21:00:00,2021-06-03,21:00:00,21,9.514798164,3.281500101,102069.4375,0.5624511838
2021-06-03 22:00:00,2021-06-03,22:00:00,22,11.09385967,3.33859849,102088.1875,0.5661064386
2021-06-03 23:00:00,2021-06-03,23:00:00,23,12.10871696,3.514667749,102096.4141,0.559459269
2021-06-04 00:00:00,2021-06-04,0:00:00,0,13.35668182,3.6839118,102085.7266,0.5543961525
2021-06-04 01:00:00,2021-06-04,1:00:00,1,14.5713625,3.822417021,102059.7188,0.5587188005
2021-06-04 02:00:00,2021-06-04,2:00:00,2,15.17602825,3.972454071,102031.4063,0.5639020205
2021-06-04 03:00:00,2021-06-04,3:00:00,3,15.90591335,4.039185524,102007.8594,0.5627560019
2021-06-04 04:00:00,2021-06-04,4:00:00,4,16.12490273,4.034464359,101987.5156,0.5610659122
2021-06-04 05:00:00,2021-06-04,5:00:00,5,15.9214735,4.035255432,101971.1563,0.5610464215
2021-06-04 06:00:00,2021-06-04,6:00:00,6,15.49102402,4.00147438,101965.2578,0.551982522
2021-06-04 07:00:00,2021-06-04,7:00:00,7,14.66947746,3.842970133,101974.0313,0.5299605131
2021-06-04 08:00:00,2021-06-04,8:00:00,8,14.30955601,3.750708818,101995.7891,0.5097987652
2021-06-04 09:00:00,2021-06-04,9:00:00,9,13.70365715,3.655583143,102025.9766,0.5043121576
2021-06-04 10:00:00,2021-06-04,10:00:00,10,12.2230196,3.466992617,102057.1953,0.5069015622
2021-06-04 11:00:00,2021-06-04,11:00:00,11,11.40679836,3.343336821,102078.9922,0.5064021349
2021-06-04 12:00:00,2021-06-04,12:00:00,12,10.92457771,3.208444595,102085.1641,0.5040900111
2021-06-04 13:00:00,2021-06-04,13:00:00,13,10.42094898,3.106567383,102078.8438,0.5047833323
2021-06-04 14:00:00,2021-06-04,14:00:00,14,10.33479977,3.061552525,102064.875,0.5061125159
2021-06-04 15:00:00,2021-06-04,15:00:00,15,9.770247459,3.044510841,102043.0781,0.5075899959
2021-06-04 16:00:00,2021-06-04,16:00:00,16,9.604196548,3.030975103,102016.4531,0.5159111619
2021-06-04 17:00:00,2021-06-04,17:00:00,17,9.563002586,3.0257442,101998.5313,0.5313282609
2021-06-04 18:00:00,2021-06-04,18:00:00,18,9.063088417,3.097408295,102001.6875,0.543158114
2021-06-04 19:00:00,2021-06-04,19:00:00,19,9.228874207,3.107804537,102022.2266,0.5473188162
2021-06-04 20:00:00,2021-06-04,20:00:00,20,9.022512436,3.164037228,102047.0156,0.552746594
2021-06-04 21:00:00,2021-06-04,21:00:00,21,9.392794609,3.264502287,102069.4219,0.5625395775
2021-06-04 22:00:00,2021-06-04,22:00:00,22,10.97196293,3.321683645,102088.1953,0.5661922693
2021-06-04 23:00:00,2021-06-04,23:00:00,23,11.98692894,3.497836113,102096.4375,0.5595425367
2021-06-05 00:00:00,2021-06-05,0:00:00,0,13.23500252,3.667163849,102085.7656,0.5544768572
2021-06-05 01:00:00,2021-06-05,1:00:00,1,14.44979668,3.805753231,102059.7813,0.5587968826
2021-06-05 02:00:00,2021-06-05,2:00:00,2,15.05457592,3.95587492,102031.4844,0.5639775991
2021-06-05 03:00:00,2021-06-05,3:00:00,3,15.78457737,4.022690296,102007.9609,0.562828958
2021-06-05 04:00:00,2021-06-05,4:00:00,4,16.003685,4.018054485,101987.6328,0.5611362457
2021-06-05 05:00:00,2021-06-05,5:00:00,5,15.80037498,4.018930912,101971.2891,0.561114192
2021-06-05 06:00:00,2021-06-05,6:00:00,6,15.37005138,3.985235929,101965.4063,0.5520477295
2021-06-05 07:00:00,2021-06-05,7:00:00,7,14.54862881,3.826817751,101974.2031,0.530023098
2021-06-05 08:00:00,2021-06-05,8:00:00,8,14.18883419,3.734643221,101995.9766,0.5098587275
2021-06-05 09:00:00,2021-06-05,9:00:00,9,13.58306503,3.63960433,102026.1875,0.5043694973
2021-06-05 10:00:00,2021-06-05,10:00:00,10,12.10255814,3.451101065,102057.4219,0.5069562793
2021-06-05 11:00:00,2021-06-05,11:00:00,11,11.28646851,3.327533007,102079.2344,0.5064542294
2021-06-05 12:00:00,2021-06-05,12:00:00,12,10.80438519,3.192728519,102085.4219,0.504139483
2021-06-05 13:00:00,2021-06-05,13:00:00,13,10.30089283,3.09093976,102079.1172,0.5048301816
2021-06-05 14:00:00,2021-06-05,14:00:00,14,10.2148819,3.046013594,102065.1641,0.506156683
2021-06-05 15:00:00,2021-06-05,15:00:00,15,9.650472641,3.029060841,102043.3906,0.5076315403
2021-06-05 16:00:00,2021-06-05,16:00:00,16,9.484562874,3.01561451,102016.7813,0.5159500241
2021-06-05 17:00:00,2021-06-05,17:00:00,17,9.443515778,3.010473251,101998.8828,0.5313644409
2021-06-05 18:00:00,2021-06-05,18:00:00,18,8.94374752,3.08222723,102002.0469,0.5431916714
2021-06-05 19:00:00,2021-06-05,19:00:00,19,9.109683037,3.092713594,102022.6016,0.5473496318
2021-06-05 20:00:00,2021-06-05,20:00:00,20,8.903471947,3.149037361,102047.4141,0.5527747273
2021-06-05 21:00:00,2021-06-05,21:00:00,21,9.273906708,3.249593496,102069.8359,0.5625650287
2021-06-05 22:00:00,2021-06-05,22:00:00,22,10.85323143,3.306865931,102088.625,0.5662150383
2021-06-05 23:00:00,2021-06-05,23:00:00,23,11.8683548,3.483109951,102096.8828,0.5595626235
2021-06-06 00:00:00,2021-06-06,0:00:00,0,13.11658859,3.652529716,102086.2266,0.5544942021
2021-06-06 01:00:00,2021-06-06,1:00:00,1,14.33154202,3.791211605,102060.2656,0.5588115454
2021-06-06 02:00:00,2021-06-06,2:00:00,2,14.93648529,3.9414258,102031.9844,0.5639895201
2021-06-06 03:00:00,2021-06-06,3:00:00,3,15.66665268,4.008335114,102008.4766,0.5628381968
2021-06-06 04:00:00,2021-06-06,4:00:00,4,15.88592911,4.003791809,101988.1641,0.561142683
2021-06-06 05:00:00,2021-06-06,5:00:00,5,15.68278885,4.004762173,101971.8359,0.5611178875
2021-06-06 06:00:00,2021-06-06,6:00:00,6,15.25263309,3.971161366,101965.9688,0.5520487428
2021-06-06 07:00:00,2021-06-06,7:00:00,7,14.43138409,3.812837601,101974.7813,0.5300213695
2021-06-06 08:00:00,2021-06-06,8:00:00,8,14.07176304,3.720757723,101996.5703,0.5098541975
2021-06-06 09:00:00,2021-06-06,9:00:00,9,13.46617222,3.625813723,102026.7969,0.5043621659
2021-06-06 10:00:00,2021-06-06,10:00:00,10,11.98584366,3.437405586,102058.0469,0.5069462061
2021-06-06 11:00:00,2021-06-06,11:00:00,11,11.16993427,3.313933134,102079.875,0.5064414144
2021-06-06 12:00:00,2021-06-06,12:00:00,12,10.6880331,3.179224968,102086.0859,0.5041238666
2021-06-06 13:00:00,2021-06-06,13:00:00,13,10.18472481,3.07753253,102079.7969,0.5048117638
2021-06-06 14:00:00,2021-06-06,14:00:00,14,10.09890079,3.032702923,102065.8594,0.5061354637
2021-06-06 15:00:00,2021-06-06,15:00:00,15,9.534680367,3.015846968,102044.1016,0.5076075196
2021-06-06 16:00:00,2021-06-06,16:00:00,16,9.368961334,3.002497911,102017.5,0.5159232616
2021-06-06 17:00:00,2021-06-06,17:00:00,17,9.328105927,2.997454166,101999.6172,0.531334877
2021-06-06 18:00:00,2021-06-06,18:00:00,18,8.828533173,3.069306135,102002.7969,0.5431592464
2021-06-06 19:00:00,2021-06-06,19:00:00,19,8.994661331,3.079890966,102023.375,0.5473144054
2021-06-06 20:00:00,2021-06-06,20:00:00,20,8.788649559,3.136312962,102048.1953,0.55273664
2021-06-06 21:00:00,2021-06-06,21:00:00,21,9.159283638,3.236967802,102070.6406,0.5625241399
2021-06-06 22:00:00,2021-06-06,22:00:00,22,10.73880768,3.294339895,102089.4375,0.5661713481
2021-06-06 23:00:00,2021-06-06,23:00:00,23,11.75413513,3.470682859,102097.7109,0.5595160723
2021-06-07 00:00:00,2021-06-07,0:00:00,0,13.00257301,3.640202522,102087.0781,0.5544447899
2021-06-07 01:00:00,2021-06-07,1:00:00,1,14.21773529,3.778984308,102061.125,0.5587593317
2021-06-07 02:00:00,2021-06-07,2:00:00,2,14.82288647,3.929298878,102032.8594,0.5639344454
2021-06-07 03:00:00,2021-06-07,3:00:00,3,15.55326366,3.996308565,102009.3594,0.562780261
2021-06-07 04:00:00,2021-06-07,4:00:00,4,15.77274799,3.991866827,101989.0625,0.5610818863
2021-06-07 05:00:00,2021-06-07,5:00:00,5,15.56982422,3.99293828,101972.75,0.5610542297
2021-06-07 06:00:00,2021-06-07,6:00:00,6,15.139884,3.959438801,101966.8984,0.5519821048
2021-06-07 07:00:00,2021-06-07,7:00:00,7,14.31885242,3.801216841,101975.7266,0.5299518704
2021-06-07 08:00:00,2021-06-07,8:00:00,8,13.95945168,3.709239006,101997.5313,0.5097818375
2021-06-07 09:00:00,2021-06-07,9:00:00,9,13.35407925,3.614397764,102027.7734,0.5042869449
2021-06-07 10:00:00,2021-06-07,10:00:00,10,11.87397385,3.426092386,102059.0391,0.5068680644
2021-06-07 11:00:00,2021-06-07,11:00:00,11,11.05829048,3.302722931,102080.8828,0.5063604116
2021-06-07 12:00:00,2021-06-07,12:00:00,12,10.57661247,3.168118,102087.1016,0.5040399432
2021-06-07 13:00:00,2021-06-07,13:00:00,13,10.07353306,3.066529274,102080.8281,0.5047249198
2021-06-07 14:00:00,2021-06-07,14:00:00,14,9.987937927,3.021803379,102066.8984,0.5060457587
2021-06-07 15:00:00,2021-06-07,15:00:00,15,9.423948288,3.005051613,102045.1563,0.5075148344
2021-06-07 16:00:00,2021-06-07,16:00:00,16,9.258460999,2.991807222,102018.5703,0.5158275962
2021-06-07 17:00:00,2021-06-07,17:00:00,17,9.217841148,2.98686862,102000.7031,0.5312363505
2021-06-07 18:00:00,2021-06-07,18:00:00,18,8.718502998,3.058825493,102003.8984,0.5430577993
2021-06-07 19:00:00,2021-06-07,19:00:00,19,8.884871483,3.069515228,102024.4844,0.5472099781
2021-06-07 20:00:00,2021-06-07,20:00:00,20,8.679097176,3.126042843,102049.3203,0.552629292
2021-06-07 21:00:00,2021-06-07,21:00:00,21,9.049974442,3.226803541,102071.7734,0.5624138117
2021-06-07 22:00:00,2021-06-07,22:00:00,22,10.62973976,3.284281731,102090.5938,0.5660580397
2021-06-07 23:00:00,2021-06-07,23:00:00,23,11.6453104,3.460731268,102098.875,0.5593998432
2021-06-08 00:00:00,2021-06-08,0:00:00,0,12.89399529,3.630357742,102088.25,0.5543255806
2021-06-08 01:00:00,2021-06-08,1:00:00,1,14.10940266,3.76924634,102062.3125,0.5586370826
2021-06-08 02:00:00,2021-06-08,2:00:00,2,14.71480274,3.919668198,102034.0547,0.563809216
2021-06-08 03:00:00,2021-06-08,3:00:00,3,15.44543171,3.98678565,102010.5781,0.5626521111
2021-06-08 04:00:00,2021-06-08,4:00:00,4,15.66516781,3.9824512,101990.2891,0.5609507561
2021-06-08 05:00:00,2021-06-08,5:00:00,5,15.46249676,3.983631134,101973.9922,0.5609200597
2021-06-08 06:00:00,2021-06-08,6:00:00,6,15.03281307,3.95023942,101968.1484,0.5518450141
2021-06-08 07:00:00,2021-06-08,7:00:00,7,14.21203709,3.792126656,101976.9844,0.5298117399
2021-06-08 08:00:00,2021-06-08,8:00:00,8,13.85289288,3.700257778,101998.8047,0.5096387267
2021-06-08 09:00:00,2021-06-08,9:00:00,9,13.24778271,3.605525494,102029.0547,0.5041408539
2021-06-08 10:00:00,2021-06-08,10:00:00,10,11.76793671,3.41732955,102060.3359,0.5067189336
2021-06-08 11:00:00,2021-06-08,11:00:00,11,10.95251846,3.294069767,102082.1875,0.506208241
2021-06-08 12:00:00,2021-06-08,12:00:00,12,10.47110462,3.159574509,102088.4219,0.5038847923
2021-06-08 13:00:00,2021-06-08,13:00:00,13,9.968290329,3.058095932,102082.1563,0.5045667291
2021-06-08 14:00:00,2021-06-08,14:00:00,14,9.882961273,3.013480663,102068.2422,0.5058844686
2021-06-08 15:00:00,2021-06-08,15:00:00,15,9.319238663,2.996839523,102046.5078,0.5073506236
2021-06-08 16:00:00,2021-06-08,16:00:00,16,9.15402317,2.983705997,102019.9375,0.5156603456
2021-06-08 17:00:00,2021-06-08,17:00:00,17,9.113674164,2.978878021,102002.0781,0.5310659409
2021-06-08 18:00:00,2021-06-08,18:00:00,18,8.614608765,3.050946474,102005.2813,0.5428844094
2021-06-08 19:00:00,2021-06-08,19:00:00,19,8.781250954,3.061748266,102025.8828,0.5470335484
2021-06-08 20:00:00,2021-06-08,20:00:00,20,8.575752258,3.118387938,102050.7266,0.5524497628
2021-06-08 21:00:00,2021-06-08,21:00:00,21,8.946905136,3.219260693,102073.1953,0.5622313023
2021-06-08 22:00:00,2021-06-08,22:00:00,22,10.52694988,3.276851177,102092.0234,0.5658724308
2021-06-08 23:00:00,2021-06-08,23:00:00,23,11.54279995,3.453413486,102100.3125,0.5592111349
2021-06-09 00:00:00,2021-06-09,0:00:00,0,12.79176521,3.623152733,102089.7031,0.5541338325
2021-06-09 01:00:00,2021-06-09,1:00:00,1,14.00745773,3.762154579,102063.7734,0.5584422946
2021-06-09 02:00:00,2021-06-09,2:00:00,2,14.61314011,3.912689686,102035.5313,0.563611269
2021-06-09 03:00:00,2021-06-09,3:00:00,3,15.34405327,3.979920626,102012.0547,0.5624510646
2021-06-09 04:00:00,2021-06-09,4:00:00,4,15.56407547,3.975700378,101991.7813,0.5607466698
2021-06-09 05:00:00,2021-06-09,5:00:00,5,15.36169147,3.976993561,101975.4922,0.5607128739
2021-06-09 06:00:00,2021-06-09,6:00:00,6,14.93229675,3.943717241,101969.6641,0.5516346693
2021-06-09 07:00:00,2021-06-09,7:00:00,7,14.11181068,3.785718441,101978.5078,0.5295983553
2021-06-09 08:00:00,2021-06-09,8:00:00,8,13.75295925,3.693964005,102000.3359,0.5094222426
2021-06-09 09:00:00,2021-06-09,9:00:00,9,13.14814091,3.599347115,102030.5938,0.5039212108
2021-06-09 10:00:00,2021-06-09,10:00:00,10,11.66858864,3.411266327,102061.8828,0.5064962506
2021-06-09 11:00:00,2021-06-09,11:00:00,11,10.85346413,3.288121939,102083.75,0.505982399
2021-06-09 12:00:00,2021-06-09,12:00:00,12,10.37234783,3.153742552,102089.9922,0.5036557913
2021-06-09 13:00:00,2021-06-09,13:00:00,13,9.869830132,3.052379608,102083.7344,0.5043346286
2021-06-09 14:00:00,2021-06-09,14:00:00,14,9.784800529,3.007880211,102069.8281,0.5056493282
2021-06-09 15:00:00,2021-06-09,15:00:00,15,9.221377373,2.991355658,102048.1094,0.5071122646
2021-06-09 16:00:00,2021-06-09,16:00:00,16,9.056463242,2.97833848,102021.5391,0.5154188871
2021-06-09 17:00:00,2021-06-09,17:00:00,17,9.016415596,2.973627567,102003.6875,0.530821383
2021-06-09 18:00:00,2021-06-09,18:00:00,18,8.517653465,3.045813084,102006.9063,0.5426365733
2021-06-09 19:00:00,2021-06-09,19:00:00,19,8.684598923,3.056731939,102027.5156,0.5467826724
2021-06-09 20:00:00,2021-06-09,20:00:00,20,8.47940731,3.113488913,102052.3672,0.5521957278
2021-06-09 21:00:00,2021-06-09,21:00:00,21,8.850866318,3.214479446,102074.8359,0.5619740486
2021-06-09 22:00:00,2021-06-09,22:00:00,22,10.43121815,3.272187233,102093.6719,0.5656120181
2021-06-09 23:00:00,2021-06-09,23:00:00,23,11.4473772,3.448868036,102101.9766,0.5589475632
2021-06-10 00:00:00,2021-06-10,0:00:00,0,12.69665241,3.6187253,102091.3672,0.5538671613
2021-06-10 01:00:00,2021-06-10,1:00:00,1,13.91265392,3.757845402,102065.4531,0.5581724048
2021-06-10 02:00:00,2021-06-10,2:00:00,2,14.5186491,3.908499479,102037.2109,0.5633382797
2021-06-10 03:00:00,2021-06-10,3:00:00,3,15.24987698,3.975848675,102013.75,0.5621748567
2021-06-10 04:00:00,2021-06-10,4:00:00,4,15.47021389,3.971747875,101993.4844,0.5604672432
2021-06-10 05:00:00,2021-06-10,5:00:00,5,15.26814365,3.973160267,101977.2031,0.5604303479
2021-06-10 06:00:00,2021-06-10,6:00:00,6,14.8390646,3.940003157,101971.375,0.5513489842
2021-06-10 07:00:00,2021-06-10,7:00:00,7,14.01889706,3.782124043,101980.2344,0.5293094516
2021-06-10 08:00:00,2021-06-10,8:00:00,8,13.66036034,3.690489531,102002.0625,0.5091301203
2021-06-10 09:00:00,2021-06-10,9:00:00,9,13.05586147,3.595992327,102032.3281,0.5036259294
2021-06-10 10:00:00,2021-06-10,10:00:00,10,11.57663155,3.408031702,102063.625,0.5061977506
2021-06-10 11:00:00,2021-06-10,11:00:00,11,10.76182556,3.285007715,102085.5,0.5056807399
2021-06-10 12:00:00,2021-06-10,12:00:00,12,10.28103161,3.150748968,102091.7422,0.5033509135
2021-06-10 13:00:00,2021-06-10,13:00:00,13,9.77883625,3.049506903,102085.5,0.5040265322
2021-06-10 14:00:00,2021-06-10,14:00:00,14,9.694129944,3.005128384,102071.6016,0.5053380132
2021-06-10 15:00:00,2021-06-10,15:00:00,15,9.131031036,2.988724709,102049.8828,0.5067977905
2021-06-10 16:00:00,2021-06-10,16:00:00,16,8.966443062,2.975828886,102023.3203,0.5151011944
2021-06-10 17:00:00,2021-06-10,17:00:00,17,8.926719666,2.97123909,102005.4766,0.5305004716
2021-06-10 18:00:00,2021-06-10,18:00:00,18,8.428286552,3.043546438,102008.7031,0.5423125029
2021-06-10 19:00:00,2021-06-10,19:00:00,19,8.595560074,3.054587126,102029.3125,0.5464553237
2021-06-10 20:00:00,2021-06-10,20:00:00,20,8.390696526,3.111465931,102054.1719,0.5518651605
2021-06-10 21:00:00,2021-06-10,21:00:00,21,8.762483597,3.212578297,102076.6484,0.5616402626
2021-06-10 22:00:00,2021-06-10,22:00:00,22,10.34316635,3.270408869,102095.4922,0.5652750134
2021-06-10 23:00:00,2021-06-10,23:00:00,23,11.35965729,3.447211981,102103.7969,0.5586073399
2021-06-11 00:00:00,2021-06-11,0:00:00,0,12.60926342,3.617191792,102093.1953,0.5535236597
2021-06-11 01:00:00,2021-06-11,1:00:00,1,13.82559681,3.756435156,102067.2813,0.5578256845
2021-06-11 02:00:00,2021-06-11,2:00:00,2,14.43192673,3.907211781,102039.0547,0.5629883409
2021-06-11 03:00:00,2021-06-11,3:00:00,3,15.16348553,3.974684477,102015.5938,0.5618216991
2021-06-11 04:00:00,2021-06-11,4:00:00,4,15.38415718,3.970706463,101995.3281,0.5601108074
2021-06-11 05:00:00,2021-06-11,5:00:00,5,15.18242359,3.972242832,101979.0547,0.5600706339
2021-06-11 06:00:00,2021-06-11,6:00:00,6,14.75368118,3.939208984,101973.2344,0.5509860516
2021-06-11 07:00:00,2021-06-11,7:00:00,7,13.93385029,3.781453371,101982.0938,0.5289433002
2021-06-11 08:00:00,2021-06-11,8:00:00,8,13.57565308,3.689943075,102003.9297,0.5087606907
2021-06-11 09:00:00,2021-06-11,9:00:00,9,12.97149181,3.595569849,102034.2031,0.5032532811
2021-06-11 10:00:00,2021-06-11,10:00:00,10,11.49259853,3.40773344,102065.5,0.5058218241
2021-06-11 11:00:00,2021-06-11,11:00:00,11,10.67813206,3.28483367,102087.375,0.5053015351
2021-06-11 12:00:00,2021-06-11,12:00:00,12,10.19767666,3.150699139,102093.625,0.5029684901
2021-06-11 13:00:00,2021-06-11,13:00:00,13,9.695822716,3.049582005,102087.3828,0.5036408305
2021-06-11 14:00:00,2021-06-11,14:00:00,14,9.611458778,3.005328417,102073.4922,0.5049489737
2021-06-11 15:00:00,2021-06-11,15:00:00,15,9.048701286,2.989049911,102051.7734,0.5064055324
2021-06-11 16:00:00,2021-06-11,16:00:00,16,8.884455681,2.976278782,102025.2188,0.514705658
2021-06-11 17:00:00,2021-06-11,17:00:00,17,8.845075607,2.971814394,102007.3828,0.5301016569
2021-06-11 18:00:00,2021-06-11,18:00:00,18,8.346982956,3.044246674,102010.6016,0.5419104099
2021-06-11 19:00:00,2021-06-11,19:00:00,19,8.514602661,3.055412769,102031.2188,0.5460499525
2021-06-11 20:00:00,2021-06-11,20:00:00,20,8.310082436,3.112417698,102056.0859,0.5514565706
2021-06-11 21:00:00,2021-06-11,21:00:00,21,8.682216644,3.21365571,102078.5625,0.5612283945
2021-06-11 22:00:00,2021-06-11,22:00:00,22,10.26324463,3.271612167,102097.4063,0.5648598671
2021-06-11 23:00:00,2021-06-11,23:00:00,23,11.28007889,3.448540926,102105.7188,0.5581889153
2021-06-12 00:00:00,2021-06-12,0:00:00,0,12.53003311,3.61864686,102095.1172,0.5531018972
