ds,yhat1,trend,season_yearly,season_daily,datestamp,date,time,hour
2021-06-01 1:00:00,102062.4297,101859.3516,178.8826752,24.18972397,2021-06-01 01:00:00,1:00:00,1:00:00,1
2021-06-01 2:00:00,102034.0469,101859.3594,178.8040009,-4.119428158,2021-06-01 02:00:00,2:00:00,2:00:00,2
2021-06-01 3:00:00,102010.4375,101859.375,178.7262573,-27.65828896,2021-06-01 03:00:00,3:00:00,3:00:00,3
2021-06-01 4:00:00,101990.0313,101859.3828,178.6493988,-47.99959564,2021-06-01 04:00:00,4:00:00,4:00:00,4
2021-06-01 5:00:00,101973.6094,101859.3906,178.5735626,-64.35687256,2021-06-01 05:00:00,5:00:00,5:00:00,5
2021-06-01 6:00:00,101967.6484,101859.3984,178.4985962,-70.25382996,2021-06-01 06:00:00,6:00:00,6:00:00,6
2021-06-01 7:00:00,101976.3594,101859.4063,178.4245605,-61.47474289,2021-06-01 07:00:00,7:00:00,7:00:00,7
2021-06-01 8:00:00,101998.0547,101859.4219,178.3514862,-39.71743393,2021-06-01 08:00:00,8:00:00,8:00:00,8
2021-06-01 9:00:00,102028.1797,101859.4297,178.2792816,-9.524833679,2021-06-01 09:00:00,9:00:00,9:00:00,9
2021-06-01 10:00:00,102059.3438,101859.4375,178.2080383,21.69491959,2021-06-01 10:00:00,10:00:00,10:00:00,10
2021-06-01 11:00:00,102081.0703,101859.4453,178.1377563,43.48799896,2021-06-01 11:00:00,11:00:00,11:00:00,11
2021-06-01 12:00:00,102087.1875,101859.4531,178.0683289,49.66055679,2021-06-01 12:00:00,12:00:00,12:00:00,12
2021-06-01 13:00:00,102080.7969,101859.4688,177.9998322,43.33543015,2021-06-01 13:00:00,13:00:00,13:00:00,13
2021-06-01 14:00:00,102066.7656,101859.4766,177.9322968,29.36046219,2021-06-01 14:00:00,14:00:00,14:00:00,14
2021-06-01 15:00:00,102044.9141,101859.4844,177.8656464,7.567274094,2021-06-01 15:00:00,15:00:00,15:00:00,15
2021-06-01 16:00:00,102018.2266,101859.4922,177.7999268,-19.06777,2021-06-01 16:00:00,16:00:00,16:00:00,16
2021-06-01 17:00:00,102000.25,101859.5,177.7351227,-36.98910904,2021-06-01 17:00:00,17:00:00,17:00:00,17
2021-06-01 18:00:00,102003.3359,101859.5078,177.6712189,-33.84543991,2021-06-01 18:00:00,18:00:00,18:00:00,18
2021-06-01 19:00:00,102023.8203,101859.5234,177.6082001,-13.31196308,2021-06-01 19:00:00,19:00:00,19:00:00,19
2021-06-01 20:00:00,102048.5469,101859.5313,177.5461426,11.4701004,2021-06-01 20:00:00,20:00:00,20:00:00,20
2021-06-01 21:00:00,102070.8984,101859.5391,177.4849854,33.87110519,2021-06-01 21:00:00,21:00:00,21:00:00,21
2021-06-01 22:00:00,102089.6094,101859.5469,177.4247131,52.63400269,2021-06-01 22:00:00,22:00:00,22:00:00,22
2021-06-01 23:00:00,102097.7891,101859.5547,177.3653412,60.86427307,2021-06-01 23:00:00,23:00:00,23:00:00,23
2021-06-02 0:00:00,102087.0547,101859.5703,177.3069,50.18345642,2021-06-02 00:00:00,0:00:00,0:00:00,0
2021-06-02 1:00:00,102061.0156,101859.5781,177.2493439,24.18972397,2021-06-02 01:00:00,1:00:00,1:00:00,1
2021-06-02 2:00:00,102032.6563,101859.5859,177.1927032,-4.119428158,2021-06-02 02:00:00,2:00:00,2:00:00,2
2021-06-02 3:00:00,102009.0703,101859.5938,177.1369476,-27.65828896,2021-06-02 03:00:00,3:00:00,3:00:00,3
2021-06-02 4:00:00,101988.6875,101859.6016,177.0820923,-47.99959564,2021-06-02 04:00:00,4:00:00,4:00:00,4
2021-06-02 5:00:00,101972.2813,101859.6094,177.0281372,-64.35687256,2021-06-02 05:00:00,5:00:00,5:00:00,5
2021-06-02 6:00:00,101966.3438,101859.625,176.9750977,-70.25382996,2021-06-02 06:00:00,6:00:00,6:00:00,6
2021-06-02 7:00:00,101975.0781,101859.6328,176.9229126,-61.47474289,2021-06-02 07:00:00,7:00:00,7:00:00,7
2021-06-02 8:00:00,101996.7969,101859.6406,176.8716125,-39.71743393,2021-06-02 08:00:00,8:00:00,8:00:00,8
2021-06-02 9:00:00,102026.9453,101859.6484,176.8212433,-9.524833679,2021-06-02 09:00:00,9:00:00,9:00:00,9
2021-06-02 10:00:00,102058.125,101859.6563,176.7717133,21.69491959,2021-06-02 10:00:00,10:00:00,10:00:00,10
2021-06-02 11:00:00,102079.8828,101859.6719,176.723114,43.48799896,2021-06-02 11:00:00,11:00:00,11:00:00,11
2021-06-02 12:00:00,102086.0156,101859.6797,176.6753693,49.66055679,2021-06-02 12:00:00,12:00:00,12:00:00,12
2021-06-02 13:00:00,102079.6484,101859.6875,176.6284943,43.33543015,2021-06-02 13:00:00,13:00:00,13:00:00,13
2021-06-02 14:00:00,102065.6406,101859.6953,176.5825348,29.36046219,2021-06-02 14:00:00,14:00:00,14:00:00,14
2021-06-02 15:00:00,102043.8125,101859.7031,176.5374908,7.567274094,2021-06-02 15:00:00,15:00:00,15:00:00,15
2021-06-02 16:00:00,102017.1406,101859.7188,176.4932251,-19.06777,2021-06-02 16:00:00,16:00:00,16:00:00,16
2021-06-02 17:00:00,101999.1875,101859.7266,176.4499054,-36.98910904,2021-06-02 17:00:00,17:00:00,17:00:00,17
2021-06-02 18:00:00,102002.2969,101859.7344,176.4074249,-33.84543991,2021-06-02 18:00:00,18:00:00,18:00:00,18
2021-06-02 19:00:00,102022.7969,101859.7422,176.3658142,-13.31196308,2021-06-02 19:00:00,19:00:00,19:00:00,19
2021-06-02 20:00:00,102047.5469,101859.75,176.3251038,11.4701004,2021-06-02 20:00:00,20:00:00,20:00:00,20
2021-06-02 21:00:00,102069.9219,101859.7656,176.2852173,33.87110519,2021-06-02 21:00:00,21:00:00,21:00:00,21
2021-06-02 22:00:00,102088.6484,101859.7734,176.2462158,52.63400269,2021-06-02 22:00:00,22:00:00,22:00:00,22
2021-06-02 23:00:00,102096.8516,101859.7813,176.2080536,60.86427307,2021-06-02 23:00:00,23:00:00,23:00:00,23
2021-06-03 0:00:00,102086.1406,101859.7891,176.1708069,50.18345642,2021-06-03 00:00:00,0:00:00,0:00:00,0
2021-06-03 1:00:00,102060.125,101859.7969,176.1343842,24.18972397,2021-06-03 01:00:00,1:00:00,1:00:00,1
2021-06-03 2:00:00,102031.7891,101859.8047,176.0988159,-4.119428158,2021-06-03 02:00:00,2:00:00,2:00:00,2
2021-06-03 3:00:00,102008.2266,101859.8203,176.0640869,-27.65828896,2021-06-03 03:00:00,3:00:00,3:00:00,3
2021-06-03 4:00:00,101987.8594,101859.8281,176.0301971,-47.99959564,2021-06-03 04:00:00,4:00:00,4:00:00,4
2021-06-03 5:00:00,101971.4766,101859.8359,175.9972076,-64.35687256,2021-06-03 05:00:00,5:00:00,5:00:00,5
2021-06-03 6:00:00,101965.5547,101859.8438,175.9650269,-70.25382996,2021-06-03 06:00:00,6:00:00,6:00:00,6
2021-06-03 7:00:00,101974.3125,101859.8516,175.9337158,-61.47474289,2021-06-03 07:00:00,7:00:00,7:00:00,7
2021-06-03 8:00:00,101996.0469,101859.8672,175.9032288,-39.71743393,2021-06-03 08:00:00,8:00:00,8:00:00,8
2021-06-03 9:00:00,102026.2188,101859.875,175.8736115,-9.524833679,2021-06-03 09:00:00,9:00:00,9:00:00,9
2021-06-03 10:00:00,102057.4219,101859.8828,175.8447876,21.69491959,2021-06-03 10:00:00,10:00:00,10:00:00,10
2021-06-03 11:00:00,102079.1953,101859.8906,175.8168335,43.48799896,2021-06-03 11:00:00,11:00:00,11:00:00,11
2021-06-03 12:00:00,102085.3516,101859.8984,175.7897034,49.66055679,2021-06-03 12:00:00,12:00:00,12:00:00,12
2021-06-03 13:00:00,102079.0078,101859.9063,175.7633972,43.33543015,2021-06-03 13:00:00,13:00:00,13:00:00,13
2021-06-03 14:00:00,102065.0156,101859.9219,175.7379303,29.36046219,2021-06-03 14:00:00,14:00:00,14:00:00,14
2021-06-03 15:00:00,102043.2109,101859.9297,175.7132874,7.567274094,2021-06-03 15:00:00,15:00:00,15:00:00,15
2021-06-03 16:00:00,102016.5625,101859.9375,175.6894989,-19.06777,2021-06-03 16:00:00,16:00:00,16:00:00,16
2021-06-03 17:00:00,101998.625,101859.9453,175.6664886,-36.98910904,2021-06-03 17:00:00,17:00:00,17:00:00,17
2021-06-03 18:00:00,102001.7578,101859.9531,175.6443176,-33.84543991,2021-06-03 18:00:00,18:00:00,18:00:00,18
2021-06-03 19:00:00,102022.2734,101859.9688,175.6229401,-13.31196308,2021-06-03 19:00:00,19:00:00,19:00:00,19
2021-06-03 20:00:00,102047.0469,101859.9766,175.6024017,11.4701004,2021-06-03 20:00:00,20:00:00,20:00:00,20
2021-06-03 21:00:00,102069.4375,101859.9844,175.5826721,33.87110519,2021-06-03 21:00:00,21:00:00,21:00:00,21
2021-06-03 22:00:00,102088.1875,101859.9922,175.5637665,52.63400269,2021-06-03 22:00:00,22:00:00,22:00:00,22
2021-06-03 23:00:00,102096.4141,101860.0,175.545639,60.86427307,2021-06-03 23:00:00,23:00:00,23:00:00,23
2021-06-04 0:00:00,102085.7266,101860.0156,175.5283356,50.18345642,2021-06-04 00:00:00,0:00:00,0:00:00,0
2021-06-04 1:00:00,102059.7188,101860.0234,175.5118103,24.18972397,2021-06-04 01:00:00,1:00:00,1:00:00,1
2021-06-04 2:00:00,102031.4063,101860.0313,175.4961243,-4.119428158,2021-06-04 02:00:00,2:00:00,2:00:00,2
2021-06-04 3:00:00,102007.8594,101860.0391,175.4811859,-27.65828896,2021-06-04 03:00:00,3:00:00,3:00:00,3
2021-06-04 4:00:00,101987.5156,101860.0469,175.4670563,-47.99959564,2021-06-04 04:00:00,4:00:00,4:00:00,4
2021-06-04 5:00:00,101971.1563,101860.0547,175.4537506,-64.35687256,2021-06-04 05:00:00,5:00:00,5:00:00,5
2021-06-04 6:00:00,101965.2578,101860.0703,175.4412231,-70.25382996,2021-06-04 06:00:00,6:00:00,6:00:00,6
2021-06-04 7:00:00,101974.0313,101860.0781,175.4294586,-61.47474289,2021-06-04 07:00:00,7:00:00,7:00:00,7
2021-06-04 8:00:00,101995.7891,101860.0859,175.4185028,-39.71743393,2021-06-04 08:00:00,8:00:00,8:00:00,8
2021-06-04 9:00:00,102025.9766,101860.0938,175.4083099,-9.524833679,2021-06-04 09:00:00,9:00:00,9:00:00,9
2021-06-04 10:00:00,102057.1953,101860.1016,175.39888,21.69491959,2021-06-04 10:00:00,10:00:00,10:00:00,10
2021-06-04 11:00:00,102078.9922,101860.1172,175.3902893,43.48799896,2021-06-04 11:00:00,11:00:00,11:00:00,11
2021-06-04 12:00:00,102085.1641,101860.125,175.3824158,49.66055679,2021-06-04 12:00:00,12:00:00,12:00:00,12
2021-06-04 13:00:00,102078.8438,101860.1328,175.3753204,43.33543015,2021-06-04 13:00:00,13:00:00,13:00:00,13
2021-06-04 14:00:00,102064.875,101860.1406,175.3690491,29.36046219,2021-06-04 14:00:00,14:00:00,14:00:00,14
2021-06-04 15:00:00,102043.0781,101860.1484,175.3634491,7.567274094,2021-06-04 15:00:00,15:00:00,15:00:00,15
2021-06-04 16:00:00,102016.4531,101860.1563,175.3586578,-19.06777,2021-06-04 16:00:00,16:00:00,16:00:00,16
2021-06-04 17:00:00,101998.5313,101860.1719,175.354599,-36.98910904,2021-06-04 17:00:00,17:00:00,17:00:00,17
2021-06-04 18:00:00,102001.6875,101860.1797,175.3513184,-33.84543991,2021-06-04 18:00:00,18:00:00,18:00:00,18
2021-06-04 19:00:00,102022.2266,101860.1875,175.3488007,-13.31196308,2021-06-04 19:00:00,19:00:00,19:00:00,19
2021-06-04 20:00:00,102047.0156,101860.1953,175.3470306,11.4701004,2021-06-04 20:00:00,20:00:00,20:00:00,20
2021-06-04 21:00:00,102069.4219,101860.2031,175.3460083,33.87110519,2021-06-04 21:00:00,21:00:00,21:00:00,21
2021-06-04 22:00:00,102088.1953,101860.2188,175.3457336,52.63400269,2021-06-04 22:00:00,22:00:00,22:00:00,22
2021-06-04 23:00:00,102096.4375,101860.2266,175.3461609,60.86427307,2021-06-04 23:00:00,23:00:00,23:00:00,23
2021-06-05 0:00:00,102085.7656,101860.2344,175.3474274,50.18345642,2021-06-05 00:00:00,0:00:00,0:00:00,0
2021-06-05 1:00:00,102059.7813,101860.2422,175.3493195,24.18972397,2021-06-05 01:00:00,1:00:00,1:00:00,1
2021-06-05 2:00:00,102031.4844,101860.25,175.3519745,-4.119428158,2021-06-05 02:00:00,2:00:00,2:00:00,2
2021-06-05 3:00:00,102007.9609,101860.2656,175.3554077,-27.65828896,2021-06-05 03:00:00,3:00:00,3:00:00,3
2021-06-05 4:00:00,101987.6328,101860.2734,175.3595276,-47.99959564,2021-06-05 04:00:00,4:00:00,4:00:00,4
2021-06-05 5:00:00,101971.2891,101860.2813,175.3643646,-64.35687256,2021-06-05 05:00:00,5:00:00,5:00:00,5
2021-06-05 6:00:00,101965.4063,101860.2891,175.3699188,-70.25382996,2021-06-05 06:00:00,6:00:00,6:00:00,6
2021-06-05 7:00:00,101974.2031,101860.2969,175.3762207,-61.47474289,2021-06-05 07:00:00,7:00:00,7:00:00,7
2021-06-05 8:00:00,101995.9766,101860.3125,175.383194,-39.71743393,2021-06-05 08:00:00,8:00:00,8:00:00,8
2021-06-05 9:00:00,102026.1875,101860.3203,175.3909302,-9.524833679,2021-06-05 09:00:00,9:00:00,9:00:00,9
2021-06-05 10:00:00,102057.4219,101860.3281,175.3993378,21.69491959,2021-06-05 10:00:00,10:00:00,10:00:00,10
2021-06-05 11:00:00,102079.2344,101860.3359,175.4084473,43.48799896,2021-06-05 11:00:00,11:00:00,11:00:00,11
2021-06-05 12:00:00,102085.4219,101860.3438,175.4182892,49.66055679,2021-06-05 12:00:00,12:00:00,12:00:00,12
2021-06-05 13:00:00,102079.1172,101860.3516,175.4288025,43.33543015,2021-06-05 13:00:00,13:00:00,13:00:00,13
2021-06-05 14:00:00,102065.1641,101860.3672,175.4400024,29.36046219,2021-06-05 14:00:00,14:00:00,14:00:00,14
2021-06-05 15:00:00,102043.3906,101860.375,175.4519196,7.567274094,2021-06-05 15:00:00,15:00:00,15:00:00,15
2021-06-05 16:00:00,102016.7813,101860.3828,175.4645233,-19.06777,2021-06-05 16:00:00,16:00:00,16:00:00,16
2021-06-05 17:00:00,101998.8828,101860.3906,175.4778442,-36.98910904,2021-06-05 17:00:00,17:00:00,17:00:00,17
2021-06-05 18:00:00,102002.0469,101860.3984,175.4917908,-33.84543991,2021-06-05 18:00:00,18:00:00,18:00:00,18
2021-06-05 19:00:00,102022.6016,101860.4063,175.5064545,-13.31196308,2021-06-05 19:00:00,19:00:00,19:00:00,19
2021-06-05 20:00:00,102047.4141,101860.4219,175.5217896,11.4701004,2021-06-05 20:00:00,20:00:00,20:00:00,20
2021-06-05 21:00:00,102069.8359,101860.4297,175.537796,33.87110519,2021-06-05 21:00:00,21:00:00,21:00:00,21
2021-06-05 22:00:00,102088.625,101860.4375,175.5544586,52.63400269,2021-06-05 22:00:00,22:00:00,22:00:00,22
2021-06-05 23:00:00,102096.8828,101860.4453,175.5717926,60.86427307,2021-06-05 23:00:00,23:00:00,23:00:00,23
2021-06-06 0:00:00,102086.2266,101860.4531,175.5897675,50.18345642,2021-06-06 00:00:00,0:00:00,0:00:00,0
2021-06-06 1:00:00,102060.2656,101860.4688,175.6084595,24.18972397,2021-06-06 01:00:00,1:00:00,1:00:00,1
2021-06-06 2:00:00,102031.9844,101860.4766,175.6277618,-4.119428158,2021-06-06 02:00:00,2:00:00,2:00:00,2
2021-06-06 3:00:00,102008.4766,101860.4844,175.6476898,-27.65828896,2021-06-06 03:00:00,3:00:00,3:00:00,3
2021-06-06 4:00:00,101988.1641,101860.4922,175.6683655,-47.99959564,2021-06-06 04:00:00,4:00:00,4:00:00,4
2021-06-06 5:00:00,101971.8359,101860.5,175.6895752,-64.35687256,2021-06-06 05:00:00,5:00:00,5:00:00,5
2021-06-06 6:00:00,101965.9688,101860.5156,175.7115021,-70.25382996,2021-06-06 06:00:00,6:00:00,6:00:00,6
2021-06-06 7:00:00,101974.7813,101860.5234,175.7340393,-61.47474289,2021-06-06 07:00:00,7:00:00,7:00:00,7
2021-06-06 8:00:00,101996.5703,101860.5313,175.7572174,-39.71743393,2021-06-06 08:00:00,8:00:00,8:00:00,8
2021-06-06 9:00:00,102026.7969,101860.5391,175.7810516,-9.524833679,2021-06-06 09:00:00,9:00:00,9:00:00,9
2021-06-06 10:00:00,102058.0469,101860.5469,175.8054657,21.69491959,2021-06-06 10:00:00,10:00:00,10:00:00,10
2021-06-06 11:00:00,102079.875,101860.5625,175.8305359,43.48799896,2021-06-06 11:00:00,11:00:00,11:00:00,11
2021-06-06 12:00:00,102086.0859,101860.5703,175.8562469,49.66055679,2021-06-06 12:00:00,12:00:00,12:00:00,12
2021-06-06 13:00:00,102079.7969,101860.5781,175.8825226,43.33543015,2021-06-06 13:00:00,13:00:00,13:00:00,13
2021-06-06 14:00:00,102065.8594,101860.5859,175.9094543,29.36046219,2021-06-06 14:00:00,14:00:00,14:00:00,14
2021-06-06 15:00:00,102044.1016,101860.5938,175.9369812,7.567274094,2021-06-06 15:00:00,15:00:00,15:00:00,15
2021-06-06 16:00:00,102017.5,101860.6016,175.9651184,-19.06777,2021-06-06 16:00:00,16:00:00,16:00:00,16
2021-06-06 17:00:00,101999.6172,101860.6172,175.9938507,-36.98910904,2021-06-06 17:00:00,17:00:00,17:00:00,17
2021-06-06 18:00:00,102002.7969,101860.625,176.0232239,-33.84543991,2021-06-06 18:00:00,18:00:00,18:00:00,18
2021-06-06 19:00:00,102023.375,101860.6328,176.0531464,-13.31196308,2021-06-06 19:00:00,19:00:00,19:00:00,19
2021-06-06 20:00:00,102048.1953,101860.6406,176.0836639,11.4701004,2021-06-06 20:00:00,20:00:00,20:00:00,20
2021-06-06 21:00:00,102070.6406,101860.6484,176.1147766,33.87110519,2021-06-06 21:00:00,21:00:00,21:00:00,21
2021-06-06 22:00:00,102089.4375,101860.6563,176.1464386,52.63400269,2021-06-06 22:00:00,22:00:00,22:00:00,22
2021-06-06 23:00:00,102097.7109,101860.6719,176.1787567,60.86427307,2021-06-06 23:00:00,23:00:00,23:00:00,23
2021-06-07 0:00:00,102087.0781,101860.6797,176.2116394,50.18345642,2021-06-07 00:00:00,0:00:00,0:00:00,0
2021-06-07 1:00:00,102061.125,101860.6875,176.2450562,24.18972397,2021-06-07 01:00:00,1:00:00,1:00:00,1
2021-06-07 2:00:00,102032.8594,101860.6953,176.2790375,-4.119428158,2021-06-07 02:00:00,2:00:00,2:00:00,2
2021-06-07 3:00:00,102009.3594,101860.7031,176.3136444,-27.65828896,2021-06-07 03:00:00,3:00:00,3:00:00,3
2021-06-07 4:00:00,101989.0625,101860.7188,176.3487701,-47.99959564,2021-06-07 04:00:00,4:00:00,4:00:00,4
2021-06-07 5:00:00,101972.75,101860.7266,176.3844452,-64.35687256,2021-06-07 05:00:00,5:00:00,5:00:00,5
2021-06-07 6:00:00,101966.8984,101860.7344,176.4207153,-70.25382996,2021-06-07 06:00:00,6:00:00,6:00:00,6
2021-06-07 7:00:00,101975.7266,101860.7422,176.45755,-61.47474289,2021-06-07 07:00:00,7:00:00,7:00:00,7
2021-06-07 8:00:00,101997.5313,101860.75,176.494873,-39.71743393,2021-06-07 08:00:00,8:00:00,8:00:00,8
2021-06-07 9:00:00,102027.7734,101860.7656,176.5327911,-9.524833679,2021-06-07 09:00:00,9:00:00,9:00:00,9
2021-06-07 10:00:00,102059.0391,101860.7734,176.5712128,21.69491959,2021-06-07 10:00:00,10:00:00,10:00:00,10
2021-06-07 11:00:00,102080.8828,101860.7813,176.610199,43.48799896,2021-06-07 11:00:00,11:00:00,11:00:00,11
2021-06-07 12:00:00,102087.1016,101860.7891,176.649704,49.66055679,2021-06-07 12:00:00,12:00:00,12:00:00,12
2021-06-07 13:00:00,102080.8281,101860.7969,176.689743,43.33543015,2021-06-07 13:00:00,13:00:00,13:00:00,13
2021-06-07 14:00:00,102066.8984,101860.8125,176.7302856,29.36046219,2021-06-07 14:00:00,14:00:00,14:00:00,14
2021-06-07 15:00:00,102045.1563,101860.8203,176.7713776,7.567274094,2021-06-07 15:00:00,15:00:00,15:00:00,15
2021-06-07 16:00:00,102018.5703,101860.8281,176.8129578,-19.06777,2021-06-07 16:00:00,16:00:00,16:00:00,16
2021-06-07 17:00:00,102000.7031,101860.8359,176.8550415,-36.98910904,2021-06-07 17:00:00,17:00:00,17:00:00,17
2021-06-07 18:00:00,102003.8984,101860.8438,176.8976593,-33.84543991,2021-06-07 18:00:00,18:00:00,18:00:00,18
2021-06-07 19:00:00,102024.4844,101860.8516,176.9408264,-13.31196308,2021-06-07 19:00:00,19:00:00,19:00:00,19
2021-06-07 20:00:00,102049.3203,101860.8672,176.9844208,11.4701004,2021-06-07 20:00:00,20:00:00,20:00:00,20
2021-06-07 21:00:00,102071.7734,101860.875,177.0285492,33.87110519,2021-06-07 21:00:00,21:00:00,21:00:00,21
2021-06-07 22:00:00,102090.5938,101860.8828,177.0731659,52.63400269,2021-06-07 22:00:00,22:00:00,22:00:00,22
2021-06-07 23:00:00,102098.875,101860.8906,177.1182709,60.86427307,2021-06-07 23:00:00,23:00:00,23:00:00,23
2021-06-08 0:00:00,102088.25,101860.8984,177.1638489,50.18345642,2021-06-08 00:00:00,0:00:00,0:00:00,0
2021-06-08 1:00:00,102062.3125,101860.9141,177.2098846,24.18972397,2021-06-08 01:00:00,1:00:00,1:00:00,1
2021-06-08 2:00:00,102034.0547,101860.9219,177.2564392,-4.119428158,2021-06-08 02:00:00,2:00:00,2:00:00,2
2021-06-08 3:00:00,102010.5781,101860.9297,177.3034363,-27.65828896,2021-06-08 03:00:00,3:00:00,3:00:00,3
2021-06-08 4:00:00,101990.2891,101860.9375,177.3509674,-47.99959564,2021-06-08 04:00:00,4:00:00,4:00:00,4
2021-06-08 5:00:00,101973.9922,101860.9453,177.3988953,-64.35687256,2021-06-08 05:00:00,5:00:00,5:00:00,5
2021-06-08 6:00:00,101968.1484,101860.9531,177.4473114,-70.25382996,2021-06-08 06:00:00,6:00:00,6:00:00,6
2021-06-08 7:00:00,101976.9844,101860.9688,177.4961853,-61.47474289,2021-06-08 07:00:00,7:00:00,7:00:00,7
2021-06-08 8:00:00,101998.8047,101860.9766,177.5455017,-39.71743393,2021-06-08 08:00:00,8:00:00,8:00:00,8
2021-06-08 9:00:00,102029.0547,101860.9844,177.5952606,-9.524833679,2021-06-08 09:00:00,9:00:00,9:00:00,9
2021-06-08 10:00:00,102060.3359,101860.9922,177.6455231,21.69491959,2021-06-08 10:00:00,10:00:00,10:00:00,10
2021-06-08 11:00:00,102082.1875,101861.0,177.6961365,43.48799896,2021-06-08 11:00:00,11:00:00,11:00:00,11
2021-06-08 12:00:00,102088.4219,101861.0156,177.7472229,49.66055679,2021-06-08 12:00:00,12:00:00,12:00:00,12
2021-06-08 13:00:00,102082.1563,101861.0234,177.7987366,43.33543015,2021-06-08 13:00:00,13:00:00,13:00:00,13
2021-06-08 14:00:00,102068.2422,101861.0313,177.8506927,29.36046219,2021-06-08 14:00:00,14:00:00,14:00:00,14
2021-06-08 15:00:00,102046.5078,101861.0391,177.9030609,7.567274094,2021-06-08 15:00:00,15:00:00,15:00:00,15
2021-06-08 16:00:00,102019.9375,101861.0469,177.9558411,-19.06777,2021-06-08 16:00:00,16:00:00,16:00:00,16
2021-06-08 17:00:00,102002.0781,101861.0625,178.0090637,-36.98910904,2021-06-08 17:00:00,17:00:00,17:00:00,17
2021-06-08 18:00:00,102005.2813,101861.0703,178.0626373,-33.84543991,2021-06-08 18:00:00,18:00:00,18:00:00,18
2021-06-08 19:00:00,102025.8828,101861.0781,178.1166534,-13.31196308,2021-06-08 19:00:00,19:00:00,19:00:00,19
2021-06-08 20:00:00,102050.7266,101861.0859,178.1711121,11.4701004,2021-06-08 20:00:00,20:00:00,20:00:00,20
2021-06-08 21:00:00,102073.1953,101861.0938,178.2259369,33.87110519,2021-06-08 21:00:00,21:00:00,21:00:00,21
2021-06-08 22:00:00,102092.0234,101861.1016,178.2811279,52.63400269,2021-06-08 22:00:00,22:00:00,22:00:00,22
2021-06-08 23:00:00,102100.3125,101861.1172,178.336731,60.86427307,2021-06-08 23:00:00,23:00:00,23:00:00,23
2021-06-09 0:00:00,102089.7031,101861.125,178.3927307,50.18345642,2021-06-09 00:00:00,0:00:00,0:00:00,0
2021-06-09 1:00:00,102063.7734,101861.1328,178.4491119,24.18972397,2021-06-09 01:00:00,1:00:00,1:00:00,1
2021-06-09 2:00:00,102035.5313,101861.1406,178.5058289,-4.119428158,2021-06-09 02:00:00,2:00:00,2:00:00,2
2021-06-09 3:00:00,102012.0547,101861.1484,178.5629578,-27.65828896,2021-06-09 03:00:00,3:00:00,3:00:00,3
2021-06-09 4:00:00,101991.7813,101861.1641,178.6204376,-47.99959564,2021-06-09 04:00:00,4:00:00,4:00:00,4
2021-06-09 5:00:00,101975.4922,101861.1719,178.678299,-64.35687256,2021-06-09 05:00:00,5:00:00,5:00:00,5
2021-06-09 6:00:00,101969.6641,101861.1797,178.736496,-70.25382996,2021-06-09 06:00:00,6:00:00,6:00:00,6
2021-06-09 7:00:00,101978.5078,101861.1875,178.7950592,-61.47474289,2021-06-09 07:00:00,7:00:00,7:00:00,7
2021-06-09 8:00:00,102000.3359,101861.1953,178.8539124,-39.71743393,2021-06-09 08:00:00,8:00:00,8:00:00,8
2021-06-09 9:00:00,102030.5938,101861.2031,178.9132233,-9.524833679,2021-06-09 09:00:00,9:00:00,9:00:00,9
2021-06-09 10:00:00,102061.8828,101861.2188,178.9728394,21.69491959,2021-06-09 10:00:00,10:00:00,10:00:00,10
2021-06-09 11:00:00,102083.75,101861.2266,179.0327148,43.48799896,2021-06-09 11:00:00,11:00:00,11:00:00,11
2021-06-09 12:00:00,102089.9922,101861.2344,179.0930176,49.66055679,2021-06-09 12:00:00,12:00:00,12:00:00,12
2021-06-09 13:00:00,102083.7344,101861.2422,179.1536102,43.33543015,2021-06-09 13:00:00,13:00:00,13:00:00,13
2021-06-09 14:00:00,102069.8281,101861.25,179.2145233,29.36046219,2021-06-09 14:00:00,14:00:00,14:00:00,14
2021-06-09 15:00:00,102048.1094,101861.2656,179.2757416,7.567274094,2021-06-09 15:00:00,15:00:00,15:00:00,15
2021-06-09 16:00:00,102021.5391,101861.2734,179.3373413,-19.06777,2021-06-09 16:00:00,16:00:00,16:00:00,16
2021-06-09 17:00:00,102003.6875,101861.2813,179.3991852,-36.98910904,2021-06-09 17:00:00,17:00:00,17:00:00,17
2021-06-09 18:00:00,102006.9063,101861.2891,179.4613342,-33.84543991,2021-06-09 18:00:00,18:00:00,18:00:00,18
2021-06-09 19:00:00,102027.5156,101861.2969,179.5238342,-13.31196308,2021-06-09 19:00:00,19:00:00,19:00:00,19
2021-06-09 20:00:00,102052.3672,101861.3125,179.5865784,11.4701004,2021-06-09 20:00:00,20:00:00,20:00:00,20
2021-06-09 21:00:00,102074.8359,101861.3203,179.6496582,33.87110519,2021-06-09 21:00:00,21:00:00,21:00:00,21
2021-06-09 22:00:00,102093.6719,101861.3281,179.7129974,52.63400269,2021-06-09 22:00:00,22:00:00,22:00:00,22
2021-06-09 23:00:00,102101.9766,101861.3359,179.7766113,60.86427307,2021-06-09 23:00:00,23:00:00,23:00:00,23
2021-06-10 0:00:00,102091.3672,101861.3438,179.8405457,50.18345642,2021-06-10 00:00:00,0:00:00,0:00:00,0
2021-06-10 1:00:00,102065.4531,101861.3594,179.9047089,24.18972397,2021-06-10 01:00:00,1:00:00,1:00:00,1
